car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,2049,136.6,6,111.568,3,-21.957,0.591,0.235,5.6747,-0.0011,4.8247,1.0,1.0,24.999,-19.563
Car A,2050,136.6667,6,131.532,3,-2.128,-0.995,-0.995,6.0099,-0.0271,0.5048,1.0,-0.054,4.65,19.548
Car B,2050,136.6667,6,111.984,3,-21.605,0.447,0.207,5.6747,0.0,4.8336,1.0,1.0,24.999,-19.548
Car A,2051,136.7333,6,131.933,3,-1.728,-0.998,-0.998,6.0094,-0.0082,-0.2879,1.0,0.2067,-1.342,19.569
Car B,2051,136.7333,6,112.363,3,-21.244,0.323,0.17,5.6748,0.0014,4.8404,1.0,1.0,24.999,-19.569
Car A,2052,136.8,6,132.333,3,-1.327,-1.002,-1.002,6.0061,-0.049,0.534,1.0,-0.0888,5.158,19.565
Car B,2052,136.8,6,112.768,3,-20.878,0.219,0.15,5.6749,0.0009,4.8466,1.0,1.0,24.999,-19.565
Car A,2053,136.8667,6,132.733,3,-0.927,-1.002,-1.002,6.0057,-0.0055,-0.266,1.0,0.1882,-2.209,19.588
Car B,2053,136.8667,6,113.145,3,-20.506,0.137,0.097,5.6751,0.0028,4.8503,1.0,1.0,24.999,-19.588
Car A,2054,136.9333,6,133.134,3,-0.527,-1.006,-1.006,6.0021,-0.055,0.4585,1.0,-0.0736,4.694,19.609
Car B,2054,136.9333,6,113.525,3,-20.13,0.076,0.065,5.6752,0.0022,4.8534,1.0,1.0,24.999,-19.609
Car A,2055,137.0,6,133.534,3,-0.127,-1.006,-1.006,6.0022,0.0022,-0.3184,1.0,0.1993,-1.829,19.624
Car B,2055,137.0,6,113.909,3,-19.751,0.036,0.036,5.6753,0.0019,4.8562,1.0,1.0,24.999,-19.624
Car A,2056,137.0667,7,0.273,1,0.273,-1.01,-1.01,5.9985,-0.0562,0.4496,1.0,-0.0878,4.971,19.644
Car B,2056,137.0667,6,114.29,3,-19.37,0.018,0.018,5.6756,0.0038,4.8583,1.0,1.0,24.999,-19.644
Car A,2057,137.1333,7,0.673,1,0.673,-1.009,-1.009,5.9983,-0.0033,-0.3225,1.0,0.2041,-2.184,19.662
Car B,2057,137.1333,6,114.671,3,-18.989,0.022,0.022,5.6757,0.0022,4.8598,1.0,0.8844,24.999,-19.662
Car A,2058,137.2,7,1.073,1,1.073,-1.012,-1.012,5.9951,-0.0468,0.4338,1.0,-0.101,5.092,19.682
Car B,2058,137.2,6,115.051,3,-18.609,0.048,0.048,5.6783,0.0382,4.8408,1.0,-0.2522,22.114,-19.682
Car A,2059,137.2667,7,1.472,1,1.472,-1.011,-1.011,5.9945,-0.0093,-0.3375,1.0,0.1912,-2.513,19.702
Car B,2059,137.2667,6,115.431,3,-18.229,0.085,0.085,5.7182,0.5995,3.303,1.0,-0.498,-6.262,-19.702
Car A,2060,137.3333,7,1.872,1,1.872,-1.013,-1.013,5.9922,-0.0342,0.4177,1.0,-0.1763,4.767,19.72
Car B,2060,137.3333,6,115.813,3,-17.848,0.119,0.119,5.7445,0.3935,1.2373,1.0,-0.9949,-12.441,-19.72
Car A,2061,137.4,7,2.271,1,2.271,-1.012,-1.012,5.9913,-0.0135,-0.3529,1.0,0.1848,-4.392,19.737
Car B,2061,137.4,6,116.195,3,-17.465,0.141,0.141,5.7445,0.0004,-0.1686,1.0,-0.8487,-24.854,-19.737
Car A,2062,137.4667,7,2.671,1,2.671,-1.014,-1.014,5.991,-0.0052,0.4008,1.0,-0.1735,4.605,19.753
Car B,2062,137.4667,6,116.578,3,-17.083,0.15,0.15,5.7391,-0.0816,-1.1384,1.0,-0.4504,-21.222,-19.753
Car A,2063,137.5333,7,3.07,1,3.07,-1.012,-1.012,5.9894,-0.0233,-0.3599,1.0,0.1994,-4.324,19.77
Car B,2063,137.5333,6,116.96,3,-16.7,0.146,0.146,5.7332,-0.0882,-1.9207,0.9489,-0.1768,-11.276,-19.77
Car A,2064,137.6,7,3.469,1,3.469,-1.015,-1.015,5.9885,-0.0134,0.3998,1.0,-0.2081,4.969,19.786
Car B,2064,137.6,6,117.343,3,-16.317,0.132,0.132,5.7704,0.559,-1.5341,0.9809,-0.0353,-4.429,-19.786
Car A,2065,137.6667,7,3.868,1,3.868,-1.013,-1.013,5.9877,-0.0125,-0.3763,1.0,0.1643,-5.188,19.8
Car B,2065,137.6667,6,117.728,3,-15.932,0.119,0.119,5.7827,0.1831,-0.4336,0.9956,-0.0013,-0.888,-19.8
Car A,2066,137.7333,7,4.267,1,4.267,-1.015,-1.015,5.9873,-0.0066,0.3894,1.0,-0.2783,4.093,19.81
Car B,2066,137.7333,6,118.118,3,-15.542,0.113,0.113,5.8999,1.7585,-0.0093,0.9799,-0.0429,-0.034,-19.81
Car A,2067,137.8,7,4.666,1,4.666,-1.014,-1.014,5.9855,-0.0262,-0.3795,1.0,0.0853,-6.939,19.816
Car B,2067,137.8,6,118.511,3,-15.149,0.105,0.105,5.8695,-0.4559,-0.4285,1.0,0.124,-1.065,-19.816
Car A,2068,137.8667,7,5.065,1,5.065,-1.016,-1.016,5.9853,-0.004,0.3792,1.0,-0.2676,2.119,19.823
Car B,2068,137.8667,6,118.902,3,-14.758,0.099,0.099,5.873,0.0524,0.5268,0.9826,-0.0426,3.093,-19.823
Car A,2069,137.9333,7,5.464,1,5.464,-1.015,-1.015,5.9818,-0.0518,-0.4178,1.0,0.1028,-6.678,19.831
Car B,2069,137.9333,6,119.294,3,-14.367,0.097,0.097,5.8743,0.019,-0.2445,1.0,0.0439,-1.059,-19.831
Car A,2070,138.0,7,5.863,1,5.863,-1.018,-1.018,5.9826,0.0127,0.3471,1.0,-0.2733,2.556,19.837
Car B,2070,138.0,6,119.686,3,-13.974,0.092,0.092,5.9108,0.5478,0.396,0.9796,-0.0571,1.095,-19.837
Car A,2071,138.0667,7,6.261,1,6.261,-1.017,-1.017,5.979,-0.0554,-0.4249,1.0,0.0901,-6.817,19.842
Car B,2071,138.0667,6,120.08,3,-13.58,0.087,0.087,5.9015,-0.1385,-0.4867,1.0,0.1313,-1.422,-19.842
Car A,2072,138.1333,7,6.66,1,6.66,-1.021,-1.021,5.9793,0.0052,0.3442,1.0,-0.2674,2.238,19.847
Car B,2072,138.1333,6,120.474,3,-13.187,0.082,0.082,5.9044,0.0428,0.4254,0.9981,-0.0148,3.274,-19.847
Car A,2073,138.2,7,7.058,1,7.058,-1.021,-1.021,5.9762,-0.0462,-0.4266,1.0,0.0634,-6.671,19.851
Car B,2073,138.2,6,120.868,3,-12.792,0.08,0.08,5.9426,0.5736,-0.1481,1.0,0.044,-0.365,-19.851
Car A,2074,138.2667,7,7.457,1,7.457,-1.025,-1.025,5.9777,0.0218,0.3402,1.0,-0.2868,1.573,19.852
Car B,2074,138.2667,6,121.265,3,-12.395,0.077,0.077,5.9755,0.4926,0.4179,0.9851,-0.0758,1.099,-19.852
Car A,2075,138.3333,7,7.855,1,7.855,-1.026,-1.026,5.9748,-0.0428,-0.5042,1.0,0.0992,-7.156,19.852
Car B,2075,138.3333,6,121.663,3,-11.997,0.075,0.075,5.9699,-0.0833,-0.4712,1.0,0.0875,-1.889,-19.852
Car A,2076,138.4,7,8.253,1,8.253,-1.032,-1.032,5.9771,0.0342,0.299,1.0,-0.265,2.464,19.853
Car B,2076,138.4,6,122.061,3,-11.599,0.069,0.069,5.9692,-0.011,0.3546,1.0,-0.0207,2.18,-19.853
Car A,2077,138.4667,7,8.652,1,8.652,-1.034,-1.034,5.9725,-0.0695,-0.4516,1.0,0.0939,-6.611,19.853
Car B,2077,138.4667,6,122.459,3,-11.201,0.067,0.067,5.9812,0.1807,-0.2104,1.0,0.0587,-0.506,-19.853
Car A,2078,138.5333,7,9.05,1,9.05,-1.04,-1.04,5.9737,0.0184,0.323,1.0,-0.2715,2.332,19.852
Car B,2078,138.5333,6,122.858,3,-10.802,0.067,0.067,5.9951,0.2072,0.5662,0.9921,-0.0991,1.465,-19.852
Car A,2079,138.6,7,9.448,1,9.448,-1.043,-1.043,5.9703,-0.0508,-0.4401,1.0,0.1041,-6.773,19.85
Car B,2079,138.6,6,123.258,3,-10.403,0.066,0.066,5.9937,-0.0203,-0.3996,1.0,0.0361,-2.47,-19.85
Car A,2080,138.6667,7,9.846,1,9.846,-1.05,-1.05,5.9711,0.0116,0.3362,1.0,-0.2644,2.588,19.849
Car B,2080,138.6667,6,123.657,3,-10.003,0.062,0.062,5.9945,0.0119,0.3224,1.0,-0.0479,0.896,-19.849
Car A,2081,138.7333,7,10.244,1,10.244,-1.053,-1.053,5.9685,-0.0389,-0.4239,1.0,0.1248,-6.597,19.847
Car B,2081,138.7333,6,124.057,3,-9.603,0.059,0.059,5.9926,-0.0289,-0.4612,1.0,0.1315,-1.195,-19.847
Car A,2082,138.8,7,10.641,1,10.641,-1.06,-1.06,5.9693,0.0116,0.3436,1.0,-0.2547,3.104,19.845
Car B,2082,138.8,6,124.457,3,-9.204,0.056,0.056,5.9931,0.0083,0.4822,1.0,-0.0408,3.28,-19.845
Car A,2083,138.8667,7,11.039,1,11.039,-1.063,-1.063,5.9667,-0.0387,-0.4113,1.0,0.1437,-6.354,19.843
Car B,2083,138.8667,6,124.856,3,-8.804,0.056,0.056,5.9936,0.0074,-0.2945,1.0,0.0599,-1.013,-19.843
Car A,2084,138.9333,7,11.437,1,11.437,-1.07,-1.07,5.9666,-0.0019,0.3575,1.0,-0.2472,3.578,19.842
Car B,2084,138.9333,6,125.256,3,-8.405,0.055,0.055,5.9917,-0.0286,0.53,1.0,-0.083,1.492,-19.842
Car A,2085,139.0,7,11.834,1,11.835,-1.073,-1.073,5.9668,0.0037,-0.3983,1.0,0.1651,-6.164,19.84
Car B,2085,139.0,6,125.655,3,-8.005,0.055,0.055,5.9918,0.0015,-0.402,1.0,0.0592,-2.069,-19.84
Car A,2086,139.0667,7,12.232,1,12.232,-1.081,-1.081,5.9653,-0.0224,0.3739,1.0,-0.2393,4.112,19.838
Car B,2086,139.0667,6,126.054,3,-7.606,0.052,0.052,5.9901,-0.0256,0.3621,1.0,-0.0426,1.475,-19.838
Car A,2087,139.1333,7,12.63,1,12.63,-1.084,-1.084,5.9654,0.0015,-0.3982,1.0,0.1894,-5.967,19.837
Car B,2087,139.1333,6,126.454,3,-7.207,0.051,0.051,5.9901,0.0003,-0.3875,1.0,0.0916,-1.061,-19.837
Car A,2088,139.2,7,13.027,1,13.027,-1.091,-1.091,5.9648,-0.0096,0.3796,1.0,-0.2282,4.72,19.835
Car B,2088,139.2,6,126.853,3,-6.807,0.05,0.05,5.9898,-0.0051,0.5351,1.0,-0.0758,2.284,-19.835
Car A,2089,139.2667,7,13.425,1,13.425,-1.095,-1.095,5.965,0.0028,-0.3895,1.0,0.2088,-5.69,19.833
Car B,2089,139.2667,6,127.252,3,-6.408,0.052,0.052,5.9884,-0.0208,-0.2891,1.0,0.0161,-1.889,-19.833
Car A,2090,139.3333,7,13.822,1,13.822,-1.102,-1.102,5.9645,-0.0068,0.3822,1.0,-0.2223,5.204,19.831
Car B,2090,139.3333,6,127.651,3,-6.009,0.051,0.051,5.9988,0.1564,0.1697,1.0,-0.0383,0.39,-19.831
Car A,2091,139.4,7,14.22,1,14.22,-1.106,-1.106,5.9644,-0.0017,-0.386,1.0,0.2329,-5.54,19.829
Car B,2091,139.4,6,128.051,3,-5.609,0.049,0.049,5.9819,-0.2543,-0.3808,1.0,0.1051,-0.941,-19.829
Car A,2092,139.4667,7,14.617,1,14.618,-1.113,-1.113,5.9638,-0.0086,0.3808,1.0,-0.1938,5.804,19.828
Car B,2092,139.4667,6,128.45,3,-5.21,0.048,0.048,5.9823,0.0071,0.5812,1.0,-0.0793,2.621,-19.828
Car A,2093,139.5333,7,15.015,1,15.015,-1.116,-1.116,5.9639,0.0012,-0.3858,1.0,0.2866,-4.829,19.827
Car B,2093,139.5333,6,128.849,3,-4.811,0.051,0.051,5.982,-0.005,-0.2437,1.0,-0.0011,-1.976,-19.827
Car A,2094,139.6,7,15.412,1,15.412,-1.124,-1.124,5.9633,-0.0097,0.3872,1.0,-0.1815,7.147,19.825
Car B,2094,139.6,6,129.248,3,-4.412,0.05,0.05,5.9981,0.2413,0.0153,1.0,-0.0162,-0.038,-19.825
Car A,2095,139.6667,7,15.81,1,15.81,-1.127,-1.127,5.9621,-0.0169,-0.3805,1.0,0.2852,-4.52,19.822
Car B,2095,139.6667,6,129.648,3,-4.012,0.048,0.048,5.9987,0.0089,-0.1704,1.0,0.0552,-0.393,-19.822
Car A,2096,139.7333,7,16.207,1,16.207,-1.134,-1.134,5.962,-0.0017,0.3881,1.0,-0.2225,7.111,19.819
Car B,2096,139.7333,6,130.048,3,-3.612,0.05,0.05,6.0081,0.1419,0.5384,1.0,-0.1021,1.377,-19.819
Car A,2097,139.8,7,16.605,1,16.605,-1.138,-1.138,5.9616,-0.0066,-0.3756,1.0,0.1875,-5.544,19.816
Car B,2097,139.8,6,130.449,3,-3.211,0.051,0.051,6.0075,-0.0091,-0.422,1.0,0.0337,-2.547,-19.816
Car A,2098,139.8667,7,17.002,1,17.002,-1.145,-1.145,5.9603,-0.0185,0.3968,1.0,-0.1355,4.673,19.813
Car B,2098,139.8667,6,130.849,3,-2.811,0.049,0.049,6.0057,-0.0267,0.3092,1.0,-0.0552,0.837,-19.813
Car A,2099,139.9333,7,17.399,1,17.399,-1.148,-1.148,5.9621,0.0259,-0.3719,1.0,0.1875,-3.375,19.81
Car B,2099,139.9333,6,131.25,3,-2.411,0.048,0.048,5.9999,-0.0882,-0.5179,1.0,0.1317,-1.376,-19.81
Car A,2100,140.0,7,17.797,1,17.797,-1.155,-1.155,5.9611,-0.0143,0.3882,1.0,-0.1057,4.674,19.807
Car B,2100,140.0,6,131.65,3,-2.011,0.047,0.047,5.9993,-0.0088,0.4378,1.0,-0.0399,3.285,-19.807
Car A,2101,140.0667,7,18.194,1,18.194,-1.158,-1.158,5.9625,0.0214,-0.3658,1.0,0.7833,-2.632,19.805
Car B,2101,140.0667,6,132.05,3,-1.611,0.048,0.048,6.0001,0.0119,-0.3164,1.0,0.0609,-0.991,-19.805
Car A,2102,140.1333,7,18.591,1,18.591,-1.163,-1.163,5.9578,-0.0718,0.1898,1.0,0.6169,19.55,19.802
Car B,2102,140.1333,6,132.45,3,-1.211,0.049,0.049,5.9978,-0.0342,0.5329,1.0,-0.0912,1.517,-19.802
Car A,2103,140.2,7,18.988,1,18.988,-1.157,-1.157,5.9473,-0.1567,1.4059,1.0,1.0,15.428,19.799
Car B,2103,140.2,6,132.849,3,-0.811,0.051,0.051,5.9972,-0.0088,-0.4,1.0,0.0349,-2.275,-19.799
Car A,2104,140.2667,7,19.383,1,19.383,-1.136,-1.136,5.9332,-0.2117,2.2002,1.0,1.0,24.985,19.795
Car B,2104,140.2667,6,133.249,3,-0.411,0.049,0.049,5.9968,-0.0061,0.3169,1.0,-0.0689,0.866,-19.795
Car A,2105,140.3333,7,19.777,1,19.777,-1.098,-1.098,5.9203,-0.1932,2.7777,1.0,0.933,25.0,19.789
Car B,2105,140.3333,6,133.649,3,-0.011,0.048,0.048,5.9954,-0.0215,-0.5703,1.0,0.0986,-1.717,-19.789
Car A,2106,140.4,7,20.086,1,20.169,-1.044,-1.054,5.9096,-0.1603,3.2261,1.0,1.0,23.328,19.698
Car B,2106,140.4,7,0.388,1,0.388,0.046,0.046,5.9943,-0.0161,0.3621,1.0,-0.0766,2.459,-19.698
Car A,2107,140.4667,7,20.479,1,20.557,-0.971,-1.012,5.899,-0.1594,3.5885,1.0,0.9324,24.997,19.691
Car B,2107,140.4667,7,0.788,1,0.788,0.046,0.046,5.9939,-0.0056,-0.3817,1.0,0.0052,-1.908,-19.691
Car A,2108,140.5333,7,20.868,1,20.94,-0.88,-0.951,5.8902,-0.1312,3.8636,1.0,1.0,23.313,19.681
Car B,2108,140.5333,7,1.187,1,1.187,0.043,0.043,6.0026,0.1297,0.0728,1.0,-0.0687,0.119,-19.681
Car A,2109,140.6,7,21.114,1,21.319,-0.77,-0.91,5.8822,-0.1213,4.0828,1.0,1.0,24.997,19.527
Car B,2109,140.6,7,1.587,1,1.587,0.038,0.038,6.0016,-0.0152,-0.6624,1.0,0.0991,-1.716,-19.527
Car A,2110,140.6667,7,21.506,1,21.691,-0.642,-0.871,5.8751,-0.1062,4.2473,1.0,1.0,24.999,19.518
Car B,2110,140.6667,7,1.988,1,1.988,0.032,0.032,6.0025,0.0149,0.3366,1.0,-0.0744,2.47,-19.518
Car A,2111,140.7333,7,21.883,1,22.055,-0.494,-0.813,5.8688,-0.0937,4.3751,1.0,1.0,24.999,19.495
Car B,2111,140.7333,7,2.388,1,2.388,0.03,0.03,6.0008,-0.0269,-0.3927,1.0,-0.0168,-1.854,-19.495
Car A,2112,140.8,7,22.16,1,22.411,-0.328,-0.787,5.8634,-0.0821,4.4781,1.0,1.0,24.999,19.372
Car B,2112,140.8,7,2.788,1,2.788,0.022,0.022,6.0158,0.2258,-0.2134,1.0,-0.0417,-0.42,-19.372
Car A,2113,140.8667,7,22.551,1,22.758,-0.143,-0.749,5.8584,-0.0738,4.5573,1.0,1.0,24.999,19.363
Car B,2113,140.8667,7,3.188,1,3.189,0.014,0.014,5.9923,-0.3524,-0.4249,1.0,0.0093,-1.035,-19.363
Car A,2114,140.9333,7,22.83,1,23.094,0.06,-0.7,5.8541,-0.0652,4.6195,1.0,1.0,24.999,19.242
Car B,2114,140.9333,7,3.588,1,3.588,0.006,0.006,5.9893,-0.0458,0.2006,1.0,-0.1302,0.217,-19.242
Car A,2115,141.0,7,23.222,1,23.418,0.281,-0.681,5.8501,-0.06,4.6688,1.0,1.0,24.999,19.234
Car B,2115,141.0,7,3.987,1,3.987,-0.004,-0.004,5.9883,-0.0147,-0.8153,1.0,-0.0351,-3.249,-19.234
Car A,2116,141.0667,7,23.612,1,23.73,0.519,-0.641,5.8465,-0.0546,4.7081,1.0,1.0,24.999,19.226
Car B,2116,141.0667,7,4.386,1,4.386,-0.02,-0.02,5.9748,-0.2028,-0.3771,1.0,-0.0158,-0.872,-19.226
Car A,2117,141.1333,7,23.905,1,24.028,0.773,-0.609,5.8431,-0.0496,4.7405,1.0,1.0,24.999,19.121
Car B,2117,141.1333,7,4.785,1,4.785,-0.033,-0.033,5.9821,0.1106,-0.1561,1.0,0.0254,-0.395,-19.121
Car A,2118,141.2,7,24.296,1,24.312,1.043,-0.588,5.84,-0.0468,4.7644,1.0,1.0,24.999,19.112
Car B,2118,141.2,7,5.184,1,5.184,-0.044,-0.044,6.0125,0.4562,0.2786,1.0,-0.0009,0.626,-19.112
Car A,2119,141.2667,7,24.686,1,24.58,1.329,-0.545,5.8372,-0.0431,4.7845,1.0,1.0,24.999,19.101
Car B,2119,141.2667,7,5.584,1,5.584,-0.054,-0.054,5.9973,-0.2292,0.0971,1.0,0.0361,-0.016,-19.101
Car A,2120,141.3333,7,24.992,1,24.832,1.628,-0.532,5.8344,-0.0411,4.8,1.0,1.0,24.999,19.008
Car B,2120,141.3333,7,5.984,1,5.984,-0.062,-0.062,5.9814,-0.2385,0.2152,1.0,0.0312,0.878,-19.008
Car A,2121,141.4,7,25.383,1,25.067,1.941,-0.508,5.8318,-0.0397,4.8118,1.0,1.0,24.999,18.999
Car B,2121,141.4,7,6.383,1,6.383,-0.069,-0.069,6.0171,0.5359,0.3304,1.0,0.025,0.772,-18.999
Car A,2122,141.4667,7,25.697,1,25.285,2.266,-0.475,5.8293,-0.0374,4.8219,1.0,1.0,24.999,18.913
Car B,2122,141.4667,7,6.784,1,6.784,-0.075,-0.075,6.0165,-0.0094,0.139,1.0,0.0401,0.613,-18.913
Car A,2123,141.5333,7,26.088,1,25.484,2.602,-0.469,5.8269,-0.0357,4.8296,1.0,1.0,24.999,18.903
Car B,2123,141.5333,7,7.185,1,7.185,-0.079,-0.079,5.9939,-0.3387,0.4062,1.0,0.0192,0.994,-18.903
Car A,2124,141.6,7,26.478,1,25.664,2.949,-0.442,5.8246,-0.035,4.8361,1.0,1.0,24.999,18.893
Car B,2124,141.6,7,7.585,1,7.585,-0.082,-0.082,6.0117,0.2678,0.1475,1.0,0.0321,0.472,-18.893
Car A,2125,141.6667,7,26.801,1,25.824,3.305,-0.43,5.8223,-0.0337,4.8407,1.0,1.0,24.999,18.814
Car B,2125,141.6667,7,7.986,1,7.986,-0.084,-0.084,6.0207,0.1344,0.3272,1.0,0.0208,0.789,-18.814
Car A,2126,141.7333,7,27.191,1,25.964,3.67,-0.421,5.8201,-0.0329,4.845,1.0,1.0,24.999,18.805
Car B,2126,141.7333,7,8.386,1,8.386,-0.086,-0.086,5.9856,-0.5262,0.1386,1.0,0.02,0.515,-18.805
Car A,2127,141.8,7,27.532,1,26.084,4.041,-0.392,5.818,-0.0325,4.8466,1.0,0.3561,24.999,18.747
Car B,2127,141.8,7,8.785,1,8.785,-0.087,-0.087,5.9905,0.0728,0.1057,1.0,0.0216,0.488,-18.747
Car A,2128,141.8667,7,27.909,1,26.191,4.418,-0.408,5.8733,0.8303,3.199,1.0,0.1405,8.926,18.725
Car B,2128,141.8667,7,9.185,1,9.185,-0.089,-0.089,5.9939,0.0517,0.0949,1.0,0.0217,0.526,-18.725
Car A,2129,141.9333,7,28.302,1,26.3,4.795,-0.425,5.9034,0.4514,1.6527,1.0,-0.2723,3.52,18.718
Car B,2129,141.9333,7,9.584,1,9.584,-0.09,-0.09,5.9921,-0.0269,0.1046,1.0,0.0181,0.528,-18.718
Car A,2130,142.0,7,28.622,1,26.416,5.172,-0.48,5.9113,0.1176,0.2122,1.0,0.4441,-6.792,18.639
Car B,2130,142.0,7,9.983,1,9.984,-0.09,-0.09,5.9884,-0.0557,0.1221,1.0,0.0114,0.445,-18.639
Car A,2131,142.0667,7,29.005,1,26.537,5.547,-0.57,5.9133,0.0306,0.4558,1.0,0.3519,11.075,18.623
Car B,2131,142.0667,7,10.383,1,10.383,-0.089,-0.089,5.9879,-0.0071,0.0149,1.0,0.0016,0.286,-18.623
Car A,2132,142.1333,7,29.392,1,26.644,5.926,-0.648,5.9047,-0.1284,1.6692,1.0,0.0064,8.802,18.609
Car B,2132,142.1333,7,10.783,1,10.783,-0.089,-0.089,5.9954,0.1121,0.0583,1.0,-0.0304,0.044,-18.609
Car A,2133,142.2,7,29.722,1,26.745,6.307,-0.745,5.9146,0.1485,0.6009,1.0,0.8724,0.173,18.54
Car B,2133,142.2,7,11.182,1,11.182,-0.091,-0.091,5.9846,-0.1624,-0.3391,1.0,-0.0635,-0.745,-18.54
Car A,2134,142.2667,7,30.102,1,26.847,6.687,-0.847,5.9104,-0.0643,0.9365,1.0,0.6668,21.777,18.521
Car B,2134,142.2667,7,11.581,1,11.581,-0.099,-0.099,5.9743,-0.1547,-0.6346,1.0,0.0155,-1.582,-18.521
Car A,2135,142.3333,7,30.486,1,26.936,7.071,-0.936,5.8973,-0.1952,1.9818,1.0,0.2346,16.679,18.506
Car B,2135,142.3333,7,11.98,1,11.98,-0.105,-0.105,5.9894,0.2265,0.1579,1.0,0.0961,0.38,-18.506
Car A,2136,142.4,7,30.872,1,27.016,7.457,-1.016,5.9296,0.484,1.8783,1.0,0.2604,5.882,18.493
Car B,2136,142.4,7,12.379,1,12.379,-0.103,-0.103,5.99,0.0096,0.8917,1.0,-0.0114,2.399,-18.493
Car A,2137,142.4667,7,31.263,1,27.084,7.848,-1.084,5.9454,0.2362,2.3388,1.0,0.105,6.509,18.484
Car B,2137,142.4667,7,12.779,1,12.779,-0.1,-0.1,5.9946,0.0695,-0.1067,1.0,0.1769,-0.281,-18.484
Car A,2138,142.5333,7,31.655,1,27.147,8.24,-1.147,5.9702,0.3724,1.0395,1.0,0.4774,2.632,18.477
Car B,2138,142.5333,7,13.178,1,13.178,-0.097,-0.097,5.9929,-0.0258,0.7785,1.0,-0.0244,4.415,-18.477
Car A,2139,142.6,7,32.048,1,27.208,8.633,-1.208,5.9646,-0.0841,1.7225,1.0,0.3249,11.921,18.471
Car B,2139,142.6,7,13.578,1,13.578,-0.089,-0.089,5.9941,0.018,-0.0685,1.0,0.0821,-0.602,-18.471
Car A,2140,142.6667,7,32.443,1,27.254,9.028,-1.254,5.9601,-0.0678,2.3574,1.0,0.1812,8.127,18.466
Car B,2140,142.6667,7,13.977,1,13.977,-0.084,-0.084,5.9913,-0.042,0.6487,1.0,-0.0854,2.048,-18.466
Car A,2141,142.7333,7,32.84,1,27.292,9.425,-1.292,6.0151,0.8256,1.7002,1.0,0.3161,4.535,18.464
Car B,2141,142.7333,7,14.376,1,14.376,-0.076,-0.076,5.9904,-0.0133,-0.277,1.0,0.0745,-2.129,-18.464
Car A,2142,142.8,7,33.24,1,27.323,9.825,-1.323,6.0062,-0.1334,2.2634,1.0,0.1245,7.897,18.465
Car B,2142,142.8,7,14.776,1,14.776,-0.072,-0.072,5.9897,-0.0107,0.4248,1.0,-0.0545,1.856,-18.465
Car A,2143,142.8667,7,33.641,1,27.346,10.226,-1.346,6.0364,0.4524,1.1691,1.0,0.3563,3.12,18.466
Car B,2143,142.8667,7,15.175,1,15.175,-0.064,-0.064,5.9889,-0.0131,-0.3625,1.0,0.293,-1.356,-18.466
Car A,2144,142.9333,7,34.042,1,27.365,10.627,-1.365,6.0265,-0.1477,1.8685,1.0,0.2308,8.898,18.469
Car B,2144,142.9333,7,15.574,1,15.574,-0.058,-0.058,5.9865,-0.0354,0.5294,1.0,0.064,7.311,-18.469
Car A,2145,143.0,7,34.445,1,27.371,11.03,-1.371,6.0594,0.4932,2.185,1.0,0.5368,5.773,18.472
Car B,2145,143.0,7,15.973,1,15.973,-0.046,-0.046,6.0027,0.2428,0.6031,1.0,0.5702,1.609,-18.472
Car A,2146,143.0667,7,34.849,1,27.364,11.434,-1.364,6.048,-0.1704,2.6754,1.0,0.5307,13.409,18.477
Car B,2146,143.0667,7,16.373,1,16.373,-0.026,-0.026,5.9968,-0.0874,1.391,0.988,-0.0088,14.234,-18.477
Car A,2147,143.1333,7,35.252,1,27.34,11.837,-1.34,6.0387,-0.1403,3.1505,1.0,1.0,13.268,18.481
Car B,2147,143.1333,7,16.772,1,16.772,-0.0,-0.0,5.999,0.0324,0.3768,0.9453,-0.1207,-0.199,-18.481
Car A,2148,143.2,7,35.653,1,27.299,12.238,-1.299,6.0261,-0.1889,3.5482,1.0,1.0,24.981,18.483
Car B,2148,143.2,7,17.17,1,17.17,0.014,0.014,5.966,-0.4952,-0.7555,1.0,0.8819,-3.013,-18.483
Car A,2149,143.2667,7,36.051,1,27.238,12.636,-1.238,6.0149,-0.1678,3.834,1.0,0.5439,24.999,18.484
Car B,2149,143.2667,7,17.567,1,17.567,0.026,0.026,5.9639,-0.032,0.0255,1.0,0.7687,22.01,-18.484
Car A,2150,143.3333,7,36.446,1,27.159,13.031,-1.159,6.0116,-0.0496,4.0011,1.0,0.2917,13.615,18.482
Car B,2150,143.3333,7,17.964,1,17.964,0.049,0.049,5.9533,-0.1581,1.2514,1.0,0.4659,19.222,-18.482
Car A,2151,143.4,7,36.838,1,27.068,13.423,-1.068,6.0618,0.7534,2.7796,1.0,-0.3573,7.302,18.48
Car B,2151,143.4,7,18.359,1,18.359,0.088,0.088,5.9445,-0.1326,2.0049,0.7618,-0.2363,11.659,-18.48
Car A,2152,143.4667,7,37.233,1,26.977,13.818,-0.977,6.0734,0.1742,1.2388,1.0,0.588,-8.907,18.482
Car B,2152,143.4667,7,18.751,1,18.751,0.133,0.133,5.9199,-0.3691,0.8605,0.7882,-0.9829,-5.881,-18.482
Car A,2153,143.5333,7,37.557,1,26.888,14.213,-0.902,6.0699,-0.0528,1.3389,1.0,0.9099,14.664,18.414
