car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,100,6.6667,1,19.643,1,19.643,0.185,0.185,5.2447,0.3834,0.2746,1.0,-0.1683,-1.219,-5.49
Car B,100,6.6667,1,25.133,1,25.178,1.517,-0.867,5.8431,-0.0581,4.6696,1.0,1.0,24.999,5.49
Car A,101,6.7333,1,20.01,1,19.994,0.204,0.204,5.2813,0.5487,-0.8667,1.0,1.0,-4.203,-5.509
Car B,101,6.7333,1,25.519,1,25.48,1.767,-0.935,5.8396,-0.0526,4.7091,1.0,1.0,24.999,5.509
Car A,102,6.8,1,20.362,1,20.345,0.222,0.194,5.2831,0.0268,-0.0412,1.0,1.0,24.956,-5.389
Car B,102,6.8,1,25.751,1,25.768,2.033,-1.009,5.8363,-0.0489,4.7398,1.0,1.0,24.999,5.389
Car A,103,6.8667,1,20.714,1,20.697,0.249,0.194,5.2827,-0.0063,1.0689,1.0,1.0,25.0,-5.418
Car B,103,6.8667,1,26.132,1,26.04,2.313,-1.095,5.8334,-0.0443,4.7655,1.0,1.0,24.999,5.418
Car A,104,6.9333,1,21.097,1,21.046,0.292,0.187,5.2796,-0.0463,1.827,1.0,1.0,25.0,-5.421
Car B,104,6.9333,1,26.518,1,26.297,2.609,-1.16,5.8306,-0.0425,4.7847,1.0,1.0,24.999,5.421
Car A,105,7.0,1,21.449,1,21.394,0.349,0.162,5.2749,-0.0704,2.4323,1.0,1.0,25.0,-5.266
Car B,105,7.0,1,26.715,1,26.537,2.917,-1.238,5.8279,-0.0396,4.7998,1.0,1.0,24.999,5.266
Car A,106,7.0667,1,21.801,1,21.739,0.423,0.153,5.2706,-0.0643,2.9198,1.0,1.0,25.0,-5.296
Car B,106,7.0667,1,27.097,1,26.759,3.239,-1.32,5.8254,-0.0378,4.8119,1.0,1.0,24.999,5.296
Car A,107,7.1333,1,22.176,1,22.079,0.515,0.118,5.2671,-0.0527,3.3095,1.0,1.0,25.0,-5.307
Car B,107,7.1333,1,27.483,1,26.964,3.572,-1.381,5.823,-0.0358,4.8225,1.0,1.0,24.999,5.307
Car A,108,7.2,1,22.527,1,22.415,0.624,0.09,5.2649,-0.0332,3.6239,1.0,1.0,25.0,-5.117
Car B,108,7.2,1,27.645,1,27.149,3.915,-1.457,5.8207,-0.0346,4.8292,1.0,1.0,24.999,5.117
Car A,109,7.2667,1,22.892,1,22.744,0.75,0.072,5.2639,-0.0154,3.8733,1.0,1.0,25.0,-5.135
Car B,109,7.2667,1,28.027,1,27.315,4.269,-1.535,5.8185,-0.0335,4.8354,1.0,1.0,24.999,5.135
Car A,110,7.3333,1,23.243,1,23.066,0.895,0.027,5.2642,0.0045,4.0716,1.0,1.0,24.999,-5.17
Car B,110,7.3333,1,28.413,1,27.461,4.631,-1.593,5.8163,-0.0322,4.8407,1.0,1.0,24.999,5.17
Car A,111,7.4,1,23.595,1,23.38,1.058,0.002,5.2656,0.0212,4.2286,1.0,1.0,24.999,-4.947
Car B,111,7.4,1,28.542,1,27.587,5.0,-1.66,5.8142,-0.0317,4.8443,1.0,1.0,24.999,4.947
Car A,112,7.4667,1,23.946,1,23.684,1.239,-0.031,5.268,0.0368,4.3549,1.0,1.0,24.999,-4.979
Car B,112,7.4667,1,28.925,1,27.692,5.375,-1.735,5.8122,-0.0306,4.8475,1.0,1.0,24.999,4.979
Car A,113,7.5333,1,24.298,1,23.977,1.438,-0.071,5.2713,0.0485,4.4573,1.0,1.0,24.999,-5.013
Car B,113,7.5333,1,29.311,1,27.775,5.756,-1.789,5.8102,-0.0299,4.8499,1.0,1.0,24.999,5.013
Car A,114,7.6,1,24.652,1,24.259,1.653,-0.09,5.2751,0.0579,4.538,1.0,1.0,24.999,-4.904
Car B,114,7.6,1,29.556,1,27.838,6.141,-1.838,5.8082,-0.0296,4.8528,1.0,1.0,24.999,4.904
Car A,115,7.6667,1,24.989,1,24.527,1.885,-0.134,5.2796,0.0674,4.6049,1.0,1.0,24.999,-4.954
Car B,115,7.6667,1,29.943,1,27.879,6.528,-1.879,5.8063,-0.0288,4.853,1.0,1.0,24.999,4.954
Car A,116,7.7333,1,25.343,1,24.782,2.133,-0.166,5.2845,0.0737,4.6588,1.0,1.0,24.999,-4.989
Car B,116,7.7333,1,30.332,1,27.898,6.917,-1.898,5.8044,-0.0282,4.8538,1.0,1.0,24.999,4.989
Car A,117,7.8,1,25.67,1,25.021,2.396,-0.183,5.2898,0.0787,4.7038,1.0,1.0,24.999,-5.051
Car B,117,7.8,1,30.722,1,27.895,7.307,-1.895,5.8026,-0.0274,4.8546,1.0,1.0,24.999,5.051
Car A,118,7.8667,1,26.023,1,25.245,2.673,-0.229,5.2953,0.083,4.7386,1.0,1.0,24.999,-5.087
Car B,118,7.8667,1,31.11,1,27.871,7.695,-1.871,5.8007,-0.0275,4.8557,1.0,1.0,24.999,5.087
Car A,119,7.9333,1,26.379,1,25.452,2.963,-0.254,5.301,0.0852,4.7666,1.0,1.0,24.999,-5.118
Car B,119,7.9333,1,31.497,1,27.825,8.082,-1.825,5.799,-0.0266,4.855,1.0,1.0,24.999,5.118
Car A,120,8.0,1,26.693,1,25.641,3.265,-0.277,5.3068,0.0873,4.789,1.0,1.0,24.999,-5.186
Car B,120,8.0,1,31.88,1,27.758,8.465,-1.758,5.7972,-0.0262,4.8561,1.0,1.0,24.999,5.186
Car A,121,8.0667,1,27.049,1,25.812,3.579,-0.315,5.3128,0.089,4.8082,1.0,1.0,24.999,-5.21
Car B,121,8.0667,1,32.258,1,27.669,8.843,-1.669,5.7955,-0.0257,4.8575,1.0,1.0,24.999,5.21
Car A,122,8.1333,1,27.406,1,25.964,3.903,-0.331,5.3187,0.0895,4.8229,1.0,1.0,24.999,-5.226
Car B,122,8.1333,1,32.631,1,27.56,9.216,-1.56,5.7938,-0.0255,4.8576,1.0,1.0,24.999,5.226
Car A,123,8.2,1,27.71,1,26.096,4.235,-0.358,5.3247,0.0894,4.8356,1.0,1.0,24.999,-5.288
Car B,123,8.2,1,32.997,1,27.43,9.582,-1.43,5.7922,-0.0249,4.8574,1.0,1.0,24.999,5.288
Car A,124,8.2667,1,28.067,1,26.208,4.576,-0.388,5.3306,0.0894,4.8447,1.0,1.0,24.999,-5.289
Car B,124,8.2667,1,33.356,1,27.279,9.941,-1.279,5.7905,-0.0246,4.8576,1.0,1.0,24.999,5.289
Car A,125,8.3333,1,28.426,1,26.3,4.923,-0.396,5.3366,0.0886,4.8525,1.0,1.0,24.999,-5.279
Car B,125,8.3333,1,33.705,1,27.109,10.29,-1.109,5.7889,-0.0238,4.8573,1.0,0.1528,24.999,5.279
Car A,126,8.4,1,28.721,1,26.37,5.275,-0.426,5.3424,0.0883,4.8589,1.0,1.0,24.999,-5.328
Car B,126,8.4,1,34.049,1,26.927,10.634,-0.927,5.829,0.6003,3.4174,1.0,-1.0,3.851,5.328
Car A,127,8.4667,1,29.08,1,26.419,5.631,-0.447,5.3483,0.0872,4.8646,1.0,1.0,24.999,-5.316
Car B,127,8.4667,1,34.396,1,26.75,10.981,-0.75,5.8384,0.1424,1.4216,1.0,-0.4899,-24.957,5.316
Car A,128,8.5333,1,29.415,1,26.446,5.99,-0.446,5.354,0.0859,4.8676,1.0,1.0,24.999,-5.332
Car B,128,8.5333,1,34.747,1,26.581,11.332,-0.581,5.8441,0.0848,-0.1503,1.0,-1.0,-12.267,5.332
Car A,129,8.6,1,29.765,1,26.452,6.35,-0.452,5.3597,0.085,4.8702,1.0,1.0,24.999,-5.338
Car B,129,8.6,1,35.103,1,26.424,11.688,-0.424,5.8362,-0.1178,-1.1744,1.0,-1.0,-24.98,5.338
Car A,130,8.6667,1,30.126,1,26.436,6.711,-0.436,5.3652,0.0836,4.8729,1.0,1.0,24.999,-5.339
Car B,130,8.6667,1,35.464,1,26.281,12.049,-0.281,5.824,-0.183,-1.9703,1.0,-0.9929,-24.999,5.339
Car A,131,8.7333,1,30.485,1,26.398,7.07,-0.398,5.3707,0.0823,4.8753,1.0,1.0,24.999,-5.346
Car B,131,8.7333,1,35.831,1,26.152,12.416,-0.152,5.8126,-0.1713,-2.6073,1.0,-1.0,-24.822,5.346
Car A,132,8.8,1,30.841,1,26.339,7.426,-0.339,5.3761,0.0811,4.8752,1.0,0.6879,24.999,-5.361
Car B,132,8.8,1,36.202,1,26.04,12.787,-0.04,5.8018,-0.1626,-3.1006,1.0,-0.4992,-24.999,5.361
Car A,133,8.8667,1,31.196,1,26.26,7.781,-0.26,5.4259,0.7463,4.6677,1.0,-0.1171,17.209,-5.383
Car B,133,8.8667,1,36.578,1,25.945,13.163,0.055,5.8068,0.0745,-3.4027,1.0,-0.478,-12.499,5.383
Car A,134,8.9333,1,31.55,1,26.169,8.135,-0.169,5.4712,0.6792,3.3542,1.0,-1.0,-2.896,-5.409
Car B,134,8.9333,1,36.959,1,25.867,13.544,0.133,5.8096,0.0422,-3.6704,1.0,-0.471,-11.951,5.409
Car A,135,9.0,1,31.906,1,26.084,8.491,-0.084,5.4976,0.3968,1.5398,1.0,-1.0,-24.967,-5.437
Car B,135,9.0,1,37.343,1,25.806,13.928,0.194,5.8218,0.1838,-3.8289,1.0,-0.4747,-11.773,5.437
Car A,136,9.0667,1,32.265,1,26.009,8.85,-0.009,5.499,0.0209,-0.0193,1.0,-1.0,-25.0,-5.484
Car B,136,9.0667,1,37.749,1,25.764,14.316,0.211,5.8396,0.267,-3.9356,1.0,0.8286,-11.866,5.484
Car A,137,9.1333,1,32.626,1,25.946,9.211,0.054,5.4955,-0.0526,-1.0333,1.0,-1.0,-25.0,-5.514
Car B,137,9.1333,1,38.14,1,25.727,14.706,0.216,5.8607,0.3165,-2.2876,1.0,1.0,20.666,5.514
Car A,138,9.2,1,32.989,1,25.897,9.574,0.103,5.4887,-0.1012,-1.823,1.0,-1.0,-24.999,-5.575
Car B,138,9.2,1,38.564,1,25.686,15.095,0.197,5.8629,0.0326,-0.4856,1.0,1.0,24.993,5.575
Car A,139,9.2667,1,33.354,1,25.863,9.939,0.137,5.4819,-0.1034,-2.4539,1.0,-1.0,-24.999,-5.599
Car B,139,9.2667,1,38.953,1,25.631,15.481,0.16,5.8545,-0.1267,0.6554,1.0,1.0,25.0,5.599
Car A,140,9.3333,1,33.719,1,25.846,10.304,0.154,5.4749,-0.1037,-2.9494,1.0,-1.0,-24.999,-5.644
Car B,140,9.3333,1,39.363,1,25.563,15.865,0.128,5.843,-0.1722,1.5823,1.0,1.0,25.0,5.644
Car A,141,9.4,1,34.085,1,25.847,10.67,0.153,5.469,-0.0888,-3.3484,1.0,-0.359,-24.999,-5.661
Car B,141,9.4,1,39.746,1,25.481,16.246,0.058,5.8314,-0.1742,2.3087,1.0,1.0,25.0,5.661
Car A,142,9.4667,1,34.453,1,25.858,11.038,0.142,5.5143,0.6793,-2.6967,0.9205,-0.2244,-8.998,-5.679
Car B,142,9.4667,1,40.132,1,25.383,16.623,0.004,5.8199,-0.1721,2.8589,1.0,1.0,25.0,5.679
Car A,143,9.5333,1,34.822,1,25.873,11.407,0.127,5.5656,0.7687,-1.8107,0.9041,-0.1901,-5.614,-5.688
Car B,143,9.5333,1,40.51,1,25.268,16.994,-0.075,5.8095,-0.1563,3.2962,1.0,1.0,25.0,5.688
Car A,144,9.6,1,35.192,1,25.891,11.777,0.109,5.5408,-0.3719,-1.5499,0.8962,-0.1738,-4.746,-5.699
Car B,144,9.6,1,40.89,1,25.136,17.359,-0.153,5.8002,-0.1389,3.6353,1.0,1.0,25.0,5.699
Car A,145,9.6667,1,35.558,1,25.914,12.143,0.086,5.4825,-0.8746,-1.3962,1.0,1.0,-4.34,-5.681
Car B,145,9.6667,1,41.239,1,24.987,17.717,-0.224,5.7923,-0.1191,3.9014,1.0,1.0,25.0,5.681
Car A,146,9.7333,1,35.923,1,25.934,12.508,0.066,5.4899,0.1112,-0.3332,1.0,1.0,24.956,-5.691
Car B,146,9.7333,1,41.614,1,24.819,18.066,-0.324,5.7856,-0.1,4.1043,1.0,1.0,25.0,5.691
Car A,147,9.8,1,36.289,1,25.944,12.874,0.056,5.4883,-0.0233,0.8434,1.0,1.0,25.0,-5.704
Car B,147,9.8,1,41.993,1,24.634,18.406,-0.404,5.7799,-0.0852,4.2644,1.0,1.0,24.999,5.704
Car A,148,9.8667,1,36.655,1,25.94,13.24,0.06,5.4812,-0.1071,1.6684,1.0,1.0,25.0,-5.645
Car B,148,9.8667,1,42.3,1,24.431,18.736,-0.498,5.7751,-0.0721,4.3896,1.0,1.0,24.999,5.645
Car A,149,9.9333,1,37.02,1,25.921,13.605,0.079,5.4743,-0.1028,2.3347,1.0,1.0,25.0,-5.654
Car B,149,9.9333,1,42.674,1,24.211,19.054,-0.597,5.7711,-0.0608,4.4866,1.0,1.0,24.999,5.654
Car A,150,10.0,1,37.384,1,25.886,13.969,0.114,5.4676,-0.1007,2.858,1.0,1.0,25.0,-5.669
Car B,150,10.0,1,43.053,1,23.974,19.36,-0.676,5.7676,-0.0522,4.5646,1.0,1.0,24.999,5.669
Car A,151,10.0667,1,37.758,1,25.833,14.331,0.141,5.4616,-0.0905,3.2751,1.0,1.0,25.0,-5.558
Car B,151,10.0667,1,43.315,1,23.721,19.653,-0.783,5.7645,-0.0456,4.6252,1.0,1.0,24.999,5.558
Car A,152,10.1333,1,38.121,1,25.762,14.689,0.183,5.4568,-0.0723,3.6013,1.0,0.8342,25.0,-5.569
Car B,152,10.1333,1,43.69,1,23.453,19.931,-0.88,5.762,-0.0385,4.6748,1.0,1.0,24.999,5.569
Car A,153,10.2,1,38.518,1,25.672,15.044,0.222,5.4563,-0.0075,3.8502,1.0,1.0,20.86,-5.488
Car B,153,10.2,1,44.006,1,23.17,20.194,-0.958,5.7597,-0.0339,4.7139,1.0,1.0,24.999,5.488
Car A,154,10.2667,1,38.883,1,25.565,15.393,0.246,5.4538,-0.037,4.0597,1.0,0.9018,24.993,-5.405
Car B,154,10.2667,1,44.287,1,22.872,20.441,-1.068,5.7577,-0.0302,4.7438,1.0,1.0,24.999,5.405
Car A,155,10.3333,1,39.246,1,25.438,15.736,0.289,5.4547,0.013,4.2113,1.0,0.1841,22.549,-5.416
Car B,155,10.3333,1,44.662,2,22.562,20.67,-1.162,5.7559,-0.0268,4.7682,1.0,1.0,24.999,5.416
Car A,156,10.4,1,39.659,1,25.299,16.076,0.291,5.5024,0.7158,2.7045,1.0,1.0,4.629,-5.289
Car B,156,10.4,1,44.947,2,22.239,20.883,-1.238,5.7544,-0.0229,4.7887,1.0,1.0,24.999,5.289
Car A,157,10.4667,1,40.026,1,25.159,16.416,0.29,5.5074,0.076,2.4325,1.0,1.0,24.969,-5.191
Car B,157,10.4667,1,45.217,2,21.905,21.076,-1.344,5.7529,-0.0226,4.8044,1.0,1.0,24.999,5.191
Car A,158,10.5333,1,40.439,1,25.005,16.749,0.278,5.4927,-0.2209,3.1527,1.0,1.0,24.999,-5.153
Car B,158,10.5333,1,45.592,2,21.561,21.251,-1.434,5.7516,-0.0195,4.8152,1.0,1.0,24.999,5.153
Car A,159,10.6,1,40.806,1,24.833,17.074,0.255,5.4871,-0.0839,3.513,1.0,1.0,25.0,-5.083
Car B,159,10.6,1,45.889,2,21.208,21.406,-1.504,5.7503,-0.0187,4.8251,1.0,1.0,24.999,5.083
Car A,160,10.6667,1,41.212,1,24.645,17.389,0.248,5.4829,-0.0629,3.7893,1.0,1.0,25.0,-4.895
Car B,160,10.6667,1,46.107,2,20.847,21.541,-1.603,5.7492,-0.0175,4.8335,1.0,1.0,24.999,4.895
Car A,161,10.7333,1,41.577,1,24.441,17.695,0.205,5.4798,-0.0463,4.0104,1.0,1.0,25.0,-4.906
Car B,161,10.7333,1,46.483,2,20.478,21.656,-1.688,5.7481,-0.0158,4.8401,1.0,1.0,24.999,4.906
Car A,162,10.8,1,41.944,1,24.22,17.988,0.182,5.478,-0.0282,4.1842,1.0,1.0,24.999,-4.886
Car B,162,10.8,1,46.83,2,20.104,21.749,-1.752,5.7471,-0.0159,4.8443,1.0,1.0,24.999,4.886
Car A,163,10.8667,1,42.337,1,23.984,18.27,0.147,5.477,-0.0147,4.3227,1.0,1.0,24.999,-4.768
Car B,163,10.8667,1,47.105,2,19.725,21.822,-1.822,5.746,-0.0153,4.8484,1.0,1.0,24.999,4.768
Car A,164,10.9333,1,42.702,1,23.732,18.538,0.107,5.4769,-0.0019,4.4348,1.0,1.0,24.999,-4.785
Car B,164,10.9333,1,47.487,2,19.343,21.873,-1.873,5.7451,-0.0145,4.8517,1.0,1.0,24.999,4.785
Car A,165,11.0,1,43.083,1,23.466,18.791,0.086,5.4774,0.0081,4.5225,1.0,1.0,24.999,-4.788
Car B,165,11.0,1,47.871,2,18.959,21.902,-1.902,5.7441,-0.0141,4.8532,1.0,1.0,24.999,4.788
Car A,166,11.0667,1,43.447,1,23.185,19.029,0.03,5.4785,0.0165,4.5917,1.0,1.0,24.999,-4.81
Car B,166,11.0667,1,48.257,2,18.573,21.91,-1.91,5.7432,-0.014,4.855,1.0,1.0,24.999,4.81
Car A,167,11.1333,1,43.813,1,22.891,19.25,-0.006,5.48,0.023,4.6469,1.0,1.0,24.999,-4.829
Car B,167,11.1333,1,48.642,2,18.188,21.896,-1.896,5.7423,-0.0134,4.8563,1.0,1.0,24.999,4.829
Car A,168,11.2,1,44.176,1,22.585,19.454,-0.047,5.4819,0.0282,4.6931,1.0,1.0,24.999,-4.85
Car B,168,11.2,1,49.025,2,17.805,21.86,-1.86,5.7415,-0.0128,4.858,1.0,1.0,24.999,4.85
Car A,169,11.2667,1,44.54,1,22.267,19.641,-0.097,5.4841,0.0328,4.7287,1.0,1.0,24.999,-4.866
Car B,169,11.2667,1,49.406,2,17.424,21.803,-1.803,5.7406,-0.0129,4.8588,1.0,1.0,24.999,4.866
Car A,170,11.3333,1,44.908,2,21.939,19.808,-0.127,5.4866,0.0369,4.7599,1.0,1.0,24.999,-4.876
Car B,170,11.3333,1,49.784,2,17.047,21.724,-1.724,5.7398,-0.0126,4.8589,1.0,1.0,24.999,4.876
Car A,171,11.4,1,45.251,2,21.601,19.957,-0.184,5.4892,0.039,4.7836,1.0,1.0,24.999,-4.904
Car B,171,11.4,1,50.156,2,16.675,21.624,-1.624,5.739,-0.0118,4.8595,1.0,1.0,24.999,4.904
Car A,172,11.4667,1,45.618,2,21.255,20.085,-0.228,5.4919,0.0404,4.8011,1.0,1.0,24.999,-4.904
Car B,172,11.4667,1,50.521,2,16.309,21.504,-1.504,5.7382,-0.0117,4.8599,1.0,1.0,24.999,4.904
Car A,173,11.5333,1,45.946,2,20.902,20.193,-0.263,5.4947,0.0419,4.8152,1.0,1.0,24.999,-4.934
Car B,173,11.5333,1,50.88,2,15.951,21.363,-1.363,5.7374,-0.0123,4.8602,1.0,1.0,24.999,4.934
Car A,174,11.6,1,46.31,2,20.544,20.28,-0.322,5.4975,0.0422,4.8287,1.0,1.0,24.999,-4.919
Car B,174,11.6,1,51.229,2,15.601,21.202,-1.202,5.7366,-0.0113,4.8611,1.0,0.9669,24.999,4.919
Car A,175,11.6667,1,46.678,2,20.18,20.346,-0.359,5.5004,0.0434,4.8381,1.0,1.0,24.999,-4.892
Car B,175,11.6667,1,51.569,2,15.261,21.021,-1.021,5.7362,-0.0057,4.8569,1.0,0.0949,24.174,4.892
Car A,176,11.7333,1,47.017,2,19.813,20.391,-0.391,5.5033,0.0438,4.8453,1.0,1.0,24.999,-4.887
Car B,176,11.7333,1,51.904,2,14.926,20.829,-0.829,5.7772,0.6148,3.4223,1.0,-1.0,2.405,4.887
Car A,177,11.8,1,47.386,2,19.444,20.414,-0.414,5.5062,0.0443,4.8527,1.0,1.0,24.999,-4.855
Car B,177,11.8,1,52.242,2,14.589,20.642,-0.642,5.792,0.221,1.4506,1.0,-1.0,-24.959,4.855
Car A,178,11.8667,1,47.756,2,19.074,20.416,-0.416,5.5091,0.0435,4.8574,1.0,1.0,24.999,-4.827
Car B,178,11.8667,1,52.583,2,14.247,20.462,-0.462,5.7873,-0.0692,-0.104,1.0,-1.0,-25.0,4.827
Car A,179,11.9333,1,48.126,2,18.704,20.396,-0.396,5.512,0.0434,4.8611,1.0,1.0,24.999,-4.805
Car B,179,11.9333,1,52.931,2,13.899,20.295,-0.295,5.7783,-0.1354,-1.1326,1.0,-1.0,-25.0,4.805
Car A,180,12.0,1,48.494,2,18.336,20.354,-0.354,5.5148,0.0419,4.8632,1.0,1.0,24.999,-4.789
Car B,180,12.0,1,53.283,2,13.547,20.141,-0.141,5.7671,-0.1675,-1.9424,1.0,-1.0,-24.999,4.789
Car A,181,12.0667,1,48.859,2,17.971,20.29,-0.29,5.5176,0.0423,4.8653,1.0,0.4496,24.999,-4.783
Car B,181,12.0667,1,53.642,2,13.188,20.001,-0.001,5.7563,-0.1628,-2.5663,1.0,-1.0,-24.999,4.783
Car A,182,12.1333,1,49.223,2,17.607,20.213,-0.213,5.5948,1.1574,3.6126,1.0,-0.1467,11.261,-4.782
Car B,182,12.1333,1,54.006,2,12.825,19.878,0.122,5.7462,-0.1517,-3.0576,1.0,-1.0,-24.999,4.782
Car A,183,12.2,1,49.59,2,17.24,20.133,-0.133,5.6268,0.4803,2.03,1.0,-1.0,-3.645,-4.785
Car B,183,12.2,1,54.374,2,12.456,19.771,0.229,5.7371,-0.1358,-3.4521,1.0,-1.0,-24.999,4.785
Car A,184,12.2667,1,49.958,2,16.872,20.061,-0.061,5.6373,0.1572,0.7179,1.0,-1.0,-24.968,-4.789
Car B,184,12.2667,1,54.748,2,12.082,19.683,0.317,5.7294,-0.1155,-3.7518,1.0,-1.0,-24.999,4.789
Car A,185,12.3333,1,50.329,2,16.501,20.001,-0.001,5.6307,-0.0996,-0.6755,1.0,-1.0,-25.0,-4.796
Car B,185,12.3333,1,55.125,2,11.705,19.614,0.386,5.7229,-0.0977,-3.9897,1.0,-1.0,-24.999,4.796
Car A,186,12.4,1,50.701,2,16.129,19.954,0.046,5.6228,-0.1183,-1.5556,1.0,-1.0,-25.0,-4.803
Car B,186,12.4,1,55.505,2,11.325,19.564,0.436,5.7175,-0.0806,-4.1762,1.0,-1.0,-24.999,4.803
Car A,187,12.4667,1,51.075,2,15.755,19.922,0.078,5.6142,-0.1291,-2.2515,1.0,-0.7044,-24.999,-4.812
Car B,187,12.4667,1,55.887,2,10.944,19.534,0.466,5.7132,-0.0652,-4.3179,1.0,-1.0,-24.999,4.812
Car A,188,12.5333,1,51.449,2,15.381,19.906,0.094,5.6096,-0.069,-2.7674,1.0,-0.333,-17.619,-4.82
Car B,188,12.5333,1,56.269,2,10.561,19.525,0.475,5.7096,-0.0535,-4.4303,1.0,-1.0,-24.999,4.82
Car A,189,12.6,1,51.826,2,15.004,19.901,0.099,5.6647,0.8263,-2.5156,1.0,-0.2852,-8.338,-4.826
Car B,189,12.6,1,56.652,2,10.178,19.537,0.463,5.7067,-0.0433,-4.5193,1.0,-1.0,-24.999,4.826
Car A,190,12.6667,1,52.207,2,14.623,19.906,0.094,5.7465,1.2277,-2.3824,1.0,-0.2503,-7.132,-4.826
Car B,190,12.6667,1,57.033,2,9.797,19.569,0.431,5.7044,-0.0356,-4.5902,1.0,-1.0,-24.999,4.826
Car A,191,12.7333,1,52.594,2,14.236,19.919,0.081,5.8352,1.3312,-2.1719,1.0,-0.0254,-6.257,-4.818
Car B,191,12.7333,1,57.412,2,9.418,19.622,0.378,5.7025,-0.0282,-4.6473,1.0,0.0154,-24.999,4.818
Car A,192,12.8,1,52.984,2,13.847,19.934,0.066,5.8539,0.2792,-0.875,1.0,0.0645,-0.645,-4.806
Car B,192,12.8,1,57.79,2,9.04,19.688,0.312,5.7411,0.5793,-3.2099,1.0,0.1029,0.346,4.806
Car A,193,12.8667,1,53.374,2,13.456,19.938,0.062,5.8684,0.2175,0.3663,1.0,0.0481,1.61,-4.795
Car B,193,12.8667,1,58.17,2,8.661,19.747,0.253,5.7723,0.4678,-1.0864,1.0,0.3157,2.569,4.795
Car A,194,12.9333,1,53.769,2,13.061,19.935,0.065,5.9478,1.1911,0.5092,1.0,0.0,1.18,-4.783
Car B,194,12.9333,1,58.552,2,8.278,19.796,0.204,5.7791,0.1028,0.248,1.0,0.6584,7.884,4.783
Car A,195,13.0,1,54.167,2,12.663,19.934,0.066,5.9917,0.6585,0.0109,1.0,0.0546,0.005,-4.768
Car B,195,13.0,1,58.935,2,7.895,19.832,0.168,5.7762,-0.0449,1.233,1.0,0.6783,16.446,4.768
Car A,196,13.0667,1,54.567,2,12.264,19.931,0.069,6.0056,0.2098,0.5296,1.0,-0.0646,1.362,-4.753
Car B,196,13.0667,1,59.32,2,7.51,19.854,0.146,5.7694,-0.1013,2.0047,1.0,0.4257,16.957,4.753
Car A,197,13.1333,1,54.967,2,11.863,19.929,0.071,6.0043,-0.0203,-0.4679,1.0,0.0644,-1.611,-4.738
Car B,197,13.1333,1,59.705,2,7.125,19.86,0.14,5.7685,-0.0131,2.576,1.0,-0.2716,10.651,4.738
Car A,198,13.2,1,55.367,2,11.463,19.929,0.071,6.0013,-0.0454,0.3938,1.0,-0.0195,1.605,-4.723
Car B,198,13.2,1,60.09,2,6.74,19.859,0.141,5.7848,0.2439,1.2969,1.0,-0.247,-6.762,4.723
Car A,199,13.2667,1,55.767,2,11.063,19.927,0.073,5.999,-0.0347,-0.1959,1.0,0.0556,-0.482,-4.709
Car B,199,13.2667,1,60.476,2,6.354,19.868,0.132,5.7925,0.1161,-0.0778,1.0,0.0093,-6.176,4.709
Car A,200,13.3333,1,56.167,2,10.663,19.923,0.077,6.0021,0.0476,0.5382,1.0,-0.0954,1.386,-4.697
Car B,200,13.3333,1,60.863,2,5.967,19.881,0.119,5.8551,0.9391,0.0954,1.0,0.0568,0.224,4.697
Car A,201,13.4,1,56.567,2,10.263,19.92,0.08,6.0021,-0.0002,-0.4226,1.0,0.0555,-2.38,-4.689
Car B,201,13.4,1,61.256,2,5.574,19.89,0.11,5.9295,1.1149,0.5389,1.0,-0.011,1.413,4.689
Car A,202,13.4667,1,56.967,2,9.863,19.92,0.08,6.0003,-0.0273,0.3372,1.0,0.0072,1.382,-4.686
Car B,202,13.4667,1,61.653,2,5.177,19.9,0.1,5.9798,0.7553,-0.0985,1.0,0.1637,-0.263,4.686
Car A,203,13.5333,1,57.367,2,9.463,19.915,0.085,6.0025,0.0335,0.0327,1.0,0.0362,0.19,-4.684
Car B,203,13.5333,1,62.051,2,4.779,19.907,0.093,5.9786,-0.0186,0.797,1.0,-0.0251,4.084,4.684
Car A,204,13.6,1,57.768,2,9.063,19.909,0.091,6.023,0.3067,0.3691,1.0,-0.0733,0.894,-4.682
Car B,204,13.6,1,62.45,2,4.38,19.911,0.089,5.9819,0.0495,-0.0599,1.0,0.1076,-0.621,4.682
Car A,205,13.6667,1,58.169,2,8.661,19.906,0.094,6.0194,-0.0544,-0.5508,1.0,0.0285,-1.828,-4.68
Car B,205,13.6667,1,62.849,2,3.981,19.916,0.084,5.9793,-0.0384,0.6595,1.0,-0.0559,2.684,4.68
Car A,206,13.7333,1,58.57,2,8.26,19.905,0.095,6.0099,-0.1424,0.268,1.0,-0.0264,0.708,-4.677
Car B,206,13.7333,1,63.247,2,3.583,19.918,0.082,5.9797,0.0063,-0.1679,1.0,0.0917,-1.391,4.677
Car A,207,13.8,1,58.97,2,7.86,19.903,0.097,5.9905,-0.2901,-0.2995,1.0,0.0314,-0.645,-4.675
Car B,207,13.8,1,63.646,2,3.184,19.922,0.078,5.9795,-0.003,0.5188,1.0,-0.0385,2.287,4.675
