car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,1018,67.8667,3,107.792,3,-24.616,2.877,0.414,5.8951,-0.0689,4.6728,1.0,1.0,24.999,16.292
Car A,1019,67.9333,3,91.837,3,-24.572,18.13,-0.177,5.3838,0.0375,4.5812,1.0,1.0,24.999,-16.417
Car B,1019,67.9333,3,108.254,3,-24.375,2.563,0.422,5.8908,-0.0641,4.712,1.0,1.0,24.999,16.417
Car A,1020,68.0,3,92.197,3,-24.834,17.881,-0.215,5.3868,0.0452,4.6415,1.0,1.0,24.999,-16.452
Car B,1020,68.0,3,108.649,3,-24.119,2.263,0.423,5.8869,-0.0594,4.7421,1.0,1.0,24.999,16.452
Car A,1021,68.0667,3,92.521,3,-25.082,17.618,-0.242,5.3902,0.05,4.6871,1.0,1.0,24.999,-16.59
Car B,1021,68.0667,3,109.111,3,-23.846,1.978,0.425,5.8831,-0.0564,4.767,1.0,1.0,24.999,16.59
Car A,1022,68.1333,3,92.88,3,-25.315,17.339,-0.295,5.3938,0.0546,4.7245,1.0,1.0,24.999,-16.625
Car B,1022,68.1333,3,109.505,3,-23.559,1.708,0.406,5.8796,-0.0532,4.7859,1.0,1.0,24.999,16.625
Car A,1023,68.2,3,93.241,3,-25.53,17.048,-0.326,5.3978,0.0593,4.7558,1.0,1.0,24.999,-16.722
Car B,1023,68.2,3,109.963,3,-23.257,1.454,0.403,5.8762,-0.0501,4.7997,1.0,1.0,24.999,16.722
Car A,1024,68.2667,3,93.549,3,-25.729,16.744,-0.361,5.4017,0.0598,4.782,1.0,1.0,24.999,-16.806
Car B,1024,68.2667,3,110.355,3,-22.942,1.217,0.366,5.873,-0.0487,4.8113,1.0,1.0,24.999,16.806
Car A,1025,68.3333,3,93.909,3,-25.909,16.428,-0.406,5.4059,0.0623,4.8001,1.0,1.0,24.999,-16.839
Car B,1025,68.3333,3,110.749,3,-22.615,0.998,0.35,5.8698,-0.0469,4.8206,1.0,1.0,24.999,16.839
Car A,1026,68.4,3,94.272,3,-26.07,16.102,-0.431,5.4102,0.0642,4.8172,1.0,1.0,24.999,-16.922
Car B,1026,68.4,3,111.194,3,-22.277,0.798,0.304,5.8668,-0.0455,4.8278,1.0,1.0,24.999,16.922
Car A,1027,68.4667,3,94.565,3,-26.211,15.767,-0.471,5.4145,0.0642,4.8298,1.0,1.0,24.999,-17.021
Car B,1027,68.4667,3,111.586,3,-21.928,0.616,0.27,5.8638,-0.0447,4.8347,1.0,1.0,24.999,17.021
Car A,1028,68.5333,3,94.927,3,-26.333,15.424,-0.509,5.4188,0.0649,4.8398,1.0,1.0,24.999,-17.09
Car B,1028,68.5333,3,112.017,3,-21.57,0.454,0.222,5.861,-0.0422,4.8383,1.0,1.0,24.999,17.09
Car A,1029,68.6,3,95.291,3,-26.434,15.074,-0.525,5.4231,0.0645,4.8488,1.0,1.0,24.999,-17.115
Car B,1029,68.6,3,112.406,3,-21.203,0.312,0.17,5.8582,-0.0421,4.842,1.0,1.0,24.999,17.115
Car A,1030,68.6667,3,95.57,3,-26.514,14.718,-0.568,5.4273,0.0637,4.8551,1.0,1.0,24.999,-17.248
Car B,1030,68.6667,3,112.818,3,-20.83,0.19,0.125,5.8555,-0.0409,4.8453,1.0,1.0,24.999,17.248
Car A,1031,68.7333,3,95.934,3,-26.573,14.357,-0.599,5.4316,0.0642,4.8594,1.0,1.0,24.999,-17.271
Car B,1031,68.7333,3,113.205,3,-20.45,0.09,0.054,5.8528,-0.0407,4.8473,1.0,1.0,24.999,17.271
Car A,1032,68.8,3,96.251,3,-26.61,13.994,-0.61,5.4358,0.063,4.8639,1.0,1.0,24.999,-17.343
Car B,1032,68.8,3,113.594,3,-20.066,0.01,0.005,5.8502,-0.0382,4.8487,1.0,0.9157,24.999,17.343
Car A,1033,68.8667,3,96.616,3,-26.626,13.629,-0.626,5.44,0.0623,4.8667,1.0,1.0,24.999,-17.366
Car B,1033,68.8667,3,113.983,3,-19.678,-0.048,-0.048,5.8485,-0.0259,4.8417,1.0,1.0,22.896,17.366
Car A,1034,68.9333,3,96.982,3,-26.62,13.263,-0.62,5.4441,0.0617,4.8695,1.0,1.0,24.999,-17.391
Car B,1034,68.9333,3,114.373,3,-19.287,-0.084,-0.084,5.8458,-0.0396,4.8555,1.0,1.0,24.996,17.391
Car A,1035,69.0,3,97.347,3,-26.592,12.898,-0.592,5.4482,0.0613,4.871,1.0,1.0,24.999,-17.418
Car B,1035,69.0,3,114.765,3,-18.895,-0.099,-0.099,5.8433,-0.0374,4.852,1.0,0.5807,24.999,17.418
Car A,1036,69.0667,3,97.71,3,-26.542,12.535,-0.542,5.4522,0.0601,4.8722,1.0,0.655,24.999,-17.448
Car B,1036,69.0667,3,115.159,3,-18.502,-0.094,-0.094,5.8877,0.6656,4.5617,1.0,-0.3782,14.532,17.448
Car A,1037,69.1333,3,98.072,3,-26.473,12.173,-0.473,5.5078,0.8348,4.587,1.0,-0.0648,16.387,-17.481
Car B,1037,69.1333,3,115.553,3,-18.107,-0.08,-0.08,5.9168,0.4362,3.0477,1.0,-0.4758,-9.419,17.481
Car A,1038,69.2,3,98.434,3,-26.393,11.811,-0.393,5.5562,0.7256,2.9571,1.0,-0.2398,-1.591,-17.515
Car B,1038,69.2,3,115.949,3,-17.712,-0.072,-0.072,5.9355,0.2801,0.9198,1.0,-0.0106,-11.891,17.515
Car A,1039,69.2667,3,98.799,3,-26.32,11.446,-0.32,5.5863,0.4511,1.1387,1.0,-0.2565,-5.988,-17.546
Car B,1039,69.2667,3,116.345,3,-17.316,-0.072,-0.072,5.9427,0.1077,-0.0127,1.0,0.0792,-0.282,17.546
Car A,1040,69.3333,3,99.167,3,-26.258,11.078,-0.258,5.5977,0.1719,-0.1498,1.0,-0.2656,-6.411,-17.574
Car B,1040,69.3333,3,116.741,3,-16.919,-0.072,-0.072,5.9529,0.1543,0.7172,1.0,-0.0441,1.976,17.574
Car A,1041,69.4,3,99.537,3,-26.207,10.708,-0.207,5.6037,0.0903,-1.1067,1.0,-0.2689,-6.64,-17.601
Car B,1041,69.4,3,117.138,3,-16.522,-0.071,-0.071,5.9574,0.0663,-0.2838,1.0,0.0774,-1.097,17.601
Car A,1042,69.4667,3,99.909,3,-26.17,10.336,-0.17,5.6173,0.2026,-1.8388,1.0,-0.2611,-6.721,-17.626
Car B,1042,69.4667,3,117.535,3,-16.125,-0.071,-0.071,5.9592,0.0275,0.5109,1.0,-0.0324,1.931,17.626
Car A,1043,69.5333,3,100.285,3,-26.145,9.96,-0.145,5.6791,0.9283,-2.1161,1.0,-0.2215,-6.528,-17.647
Car B,1043,69.5333,3,117.933,3,-15.728,-0.07,-0.07,5.9673,0.1222,-0.2888,1.0,0.0687,-0.804,17.647
Car A,1044,69.6,3,100.668,3,-26.128,9.578,-0.128,5.7746,1.4312,-1.8659,1.0,-0.1184,-5.539,-17.663
Car B,1044,69.6,3,118.331,3,-15.33,-0.068,-0.068,5.9702,0.0435,0.563,1.0,-0.1432,1.712,17.663
Car A,1045,69.6667,3,101.055,3,-26.113,9.19,-0.113,5.8454,1.0622,-1.1183,1.0,-0.1044,-2.952,-17.673
Car B,1045,69.6667,3,118.729,3,-14.932,-0.066,-0.066,5.9703,0.001,-0.3778,1.0,0.0548,-3.572,17.673
Car A,1046,69.7333,3,101.448,3,-26.098,8.798,-0.098,5.9058,0.9057,-1.0027,0.8666,-0.0393,-2.604,-17.679
Car B,1046,69.7333,3,119.127,3,-14.534,-0.066,-0.066,5.972,0.0248,0.3621,1.0,-0.117,1.362,17.679
Car A,1047,69.8,3,101.835,3,-26.083,8.41,-0.083,5.755,-2.262,-0.3577,0.8924,-0.1045,-0.984,-17.69
Car B,1047,69.8,3,119.525,3,-14.136,-0.065,-0.065,5.972,0.0002,-0.489,1.0,0.0705,-2.917,17.69
Car A,1048,69.8667,3,102.214,3,-26.072,8.031,-0.072,5.6372,-1.7658,-0.8732,1.0,1.0,-2.608,-17.709
Car B,1048,69.8667,3,119.923,3,-13.737,-0.068,-0.068,5.9724,0.0065,0.297,1.0,-0.0086,1.755,17.709
Car A,1049,69.9333,3,102.589,3,-26.059,7.656,-0.059,5.6402,0.0446,0.035,1.0,0.9152,24.958,-17.732
Car B,1049,69.9333,3,120.322,3,-13.339,-0.066,-0.066,5.9947,0.3339,0.0062,1.0,0.0341,-0.204,17.732
Car A,1050,70.0,3,102.965,3,-26.037,7.28,-0.037,5.635,-0.078,1.1554,1.0,0.1231,22.882,-17.756
Car B,1050,70.0,3,120.721,3,-12.939,-0.063,-0.063,5.985,-0.1456,0.3722,1.0,-0.0921,0.838,17.756
Car A,1051,70.0667,3,103.34,3,-26.008,6.905,-0.008,5.652,0.2544,0.5696,1.0,0.9612,3.108,-17.78
Car B,1051,70.0667,3,121.12,3,-12.54,-0.063,-0.063,5.9835,-0.0212,-0.6104,1.0,0.0738,-2.298,17.78
Car A,1052,70.1333,3,103.714,3,-25.971,6.531,0.029,5.642,-0.1495,1.3032,0.9345,-0.0004,23.997,-17.805
Car B,1052,70.1333,3,121.519,3,-12.141,-0.066,-0.066,5.9831,-0.0068,0.2475,1.0,-0.0137,1.838,17.805
Car A,1053,70.2,3,104.088,3,-25.93,6.158,0.07,5.6371,-0.0737,0.8404,1.0,1.0,0.027,-17.831
Car B,1053,70.2,3,121.918,3,-11.742,-0.065,-0.065,6.0025,0.2907,-0.1473,1.0,0.0484,-0.329,17.831
Car A,1054,70.2667,3,104.468,3,-25.887,5.785,0.096,5.622,-0.2262,1.0434,1.0,1.0,24.962,-17.85
Car B,1054,70.2667,3,122.318,3,-11.342,-0.062,-0.062,6.0119,0.1408,0.4804,1.0,-0.1338,1.206,17.85
Car A,1055,70.3333,3,104.842,3,-25.831,5.415,0.123,5.6101,-0.1792,2.0123,1.0,1.0,25.0,-17.877
Car B,1055,70.3333,3,122.719,3,-10.941,-0.061,-0.061,6.0111,-0.0112,-0.5108,1.0,0.0622,-3.337,17.877
Car A,1056,70.4,3,105.239,3,-25.759,5.048,0.159,5.6014,-0.13,2.6181,1.0,1.0,25.0,-17.881
Car B,1056,70.4,3,123.12,3,-10.541,-0.063,-0.063,6.0097,-0.0204,0.2832,1.0,-0.0438,1.547,17.881
Car A,1057,70.4667,3,105.613,3,-25.67,4.684,0.161,5.5935,-0.1189,3.0869,1.0,1.0,25.0,-17.907
Car B,1057,70.4667,3,123.52,3,-10.14,-0.062,-0.062,6.001,-0.1306,-0.4021,1.0,0.0613,-1.089,17.907
Car A,1058,70.5333,3,105.987,3,-25.564,4.326,0.18,5.5864,-0.106,3.4625,1.0,1.0,25.0,-17.934
Car B,1058,70.5333,3,123.92,3,-9.74,-0.062,-0.062,5.9994,-0.0244,0.5077,1.0,-0.1647,1.527,17.934
Car A,1059,70.6,3,106.39,3,-25.441,3.973,0.179,5.5807,-0.0854,3.7553,1.0,1.0,25.0,-17.93
Car B,1059,70.6,3,124.32,3,-9.34,-0.061,-0.061,5.9989,-0.0081,-0.4221,1.0,0.0547,-4.11,17.93
Car A,1060,70.6667,3,106.763,3,-25.299,3.627,0.178,5.5762,-0.0678,3.9907,1.0,1.0,25.0,-17.957
Car B,1060,70.6667,3,124.72,3,-8.94,-0.062,-0.062,5.9984,-0.0077,0.3405,1.0,-0.0806,1.359,17.957
Car A,1061,70.7333,3,107.166,3,-25.139,3.289,0.183,5.5729,-0.05,4.1699,1.0,1.0,24.999,-17.953
Car B,1061,70.7333,3,125.12,3,-8.54,-0.062,-0.062,5.9962,-0.0325,-0.4623,1.0,0.0652,-2.009,17.953
Car A,1062,70.8,3,107.54,3,-24.961,2.961,0.163,5.5705,-0.0355,4.3111,1.0,1.0,24.999,-17.98
Car B,1062,70.8,3,125.519,3,-8.141,-0.064,-0.064,5.9937,-0.0379,0.355,1.0,-0.0668,1.623,17.98
Car A,1063,70.8667,3,107.913,3,-24.766,2.642,0.163,5.5689,-0.0233,4.4236,1.0,1.0,24.999,-18.006
Car B,1063,70.8667,3,125.919,3,-7.741,-0.064,-0.064,5.9918,-0.0274,-0.408,1.0,0.0648,-1.664,18.006
Car A,1064,70.9333,3,108.312,3,-24.553,2.335,0.139,5.568,-0.0134,4.5154,1.0,1.0,24.999,-18.007
Car B,1064,70.9333,3,126.318,3,-7.342,-0.066,-0.066,5.9899,-0.0297,0.3897,1.0,-0.0774,1.616,18.007
Car A,1065,71.0,3,108.685,3,-24.323,2.041,0.123,5.5677,-0.0054,4.5885,1.0,1.0,24.999,-18.032
Car B,1065,71.0,3,126.717,3,-6.943,-0.066,-0.066,5.9877,-0.0332,-0.4037,1.0,0.0665,-1.929,18.032
Car A,1066,71.0667,3,109.077,3,-24.077,1.759,0.109,5.5678,0.0024,4.6433,1.0,1.0,24.999,-18.039
Car B,1066,71.0667,3,127.116,3,-6.544,-0.068,-0.068,5.9868,-0.0125,0.3653,1.0,-0.0598,1.658,18.039
Car A,1067,71.1333,3,109.45,3,-23.816,1.492,0.076,5.5684,0.0076,4.6888,1.0,1.0,24.999,-18.066
Car B,1067,71.1333,3,127.516,3,-6.145,-0.068,-0.068,5.9856,-0.0176,-0.3954,1.0,0.0695,-1.49,18.066
Car A,1068,71.2,3,109.823,3,-23.539,1.24,0.064,5.5691,0.0115,4.7275,1.0,1.0,24.999,-18.091
Car B,1068,71.2,3,127.914,3,-5.746,-0.07,-0.07,5.9842,-0.0218,0.4189,1.0,-0.09,1.731,18.091
Car A,1069,71.2667,3,110.205,3,-23.249,1.005,0.025,5.5702,0.0154,4.7567,1.0,1.0,24.999,-18.108
Car B,1069,71.2667,3,128.313,3,-5.347,-0.069,-0.069,5.9831,-0.017,-0.3871,1.0,0.0685,-2.244,18.108
Car A,1070,71.3333,3,110.578,3,-22.945,0.786,-0.003,5.5714,0.0183,4.7798,1.0,1.0,24.999,-18.134
Car B,1070,71.3333,3,128.712,3,-4.948,-0.072,-0.072,5.9827,-0.0055,0.3625,1.0,-0.0542,1.706,18.134
Car A,1071,71.4,3,110.949,3,-22.629,0.585,-0.027,5.5727,0.0205,4.7987,1.0,1.0,24.999,-18.162
Car B,1071,71.4,3,129.111,3,-4.549,-0.072,-0.072,5.9824,-0.0046,-0.3903,1.0,0.0716,-1.349,18.162
Car A,1072,71.4667,3,111.321,3,-22.303,0.403,-0.071,5.5742,0.0219,4.8134,1.0,1.0,24.999,-18.189
Car B,1072,71.4667,3,129.51,3,-4.151,-0.073,-0.073,5.9826,0.0025,0.4422,1.0,-0.0981,1.785,18.189
Car A,1073,71.5333,3,111.695,3,-21.966,0.24,-0.092,5.5758,0.0234,4.8255,1.0,1.0,24.999,-18.214
Car B,1073,71.5333,3,129.908,3,-3.752,-0.072,-0.072,5.9806,-0.0301,-0.3789,1.0,0.0685,-2.446,18.214
Car A,1074,71.6,3,112.051,3,-21.62,0.096,-0.137,5.5774,0.024,4.835,1.0,1.0,24.999,-18.256
Car B,1074,71.6,3,130.307,3,-3.353,-0.074,-0.074,5.9805,-0.0005,0.3696,1.0,-0.0674,1.706,18.256
Car A,1075,71.6667,3,112.424,3,-21.266,-0.027,-0.175,5.579,0.0244,4.8429,1.0,1.0,24.999,-18.282
Car B,1075,71.6667,3,130.706,3,-2.955,-0.074,-0.074,5.9798,-0.0101,-0.4094,1.0,0.0731,-1.679,18.282
Car A,1076,71.7333,3,112.768,3,-20.906,-0.13,-0.2,5.5807,0.0251,4.8486,1.0,1.0,24.999,-18.337
Car B,1076,71.7333,3,131.104,3,-2.556,-0.076,-0.076,5.9794,-0.0062,0.3857,1.0,-0.0829,1.821,18.337
Car A,1077,71.8,3,113.139,3,-20.54,-0.211,-0.253,5.5823,0.0238,4.8537,1.0,1.0,24.999,-18.364
Car B,1077,71.8,3,131.503,3,-2.158,-0.076,-0.076,5.9786,-0.0125,-0.3874,1.0,0.0718,-2.067,18.364
Car A,1078,71.8667,3,113.513,3,-20.17,-0.272,-0.284,5.5839,0.0251,4.8574,1.0,1.0,24.999,-18.389
Car B,1078,71.8667,3,131.901,3,-1.759,-0.078,-0.078,5.9783,-0.0039,0.3658,1.0,-0.0648,1.789,18.389
Car A,1079,71.9333,3,113.864,3,-19.797,-0.311,-0.311,5.5856,0.0249,4.8601,1.0,1.0,24.999,-18.436
Car B,1079,71.9333,3,132.3,3,-1.361,-0.078,-0.078,5.9783,-0.0006,-0.3875,1.0,0.0729,-1.614,18.436
Car A,1080,72.0,3,114.239,3,-19.422,-0.328,-0.328,5.5872,0.0248,4.8623,1.0,1.0,24.999,-18.46
Car B,1080,72.0,3,132.698,3,-0.962,-0.08,-0.08,5.9771,-0.0178,0.4028,1.0,-0.1035,1.817,18.46
Car A,1081,72.0667,3,114.614,3,-19.046,-0.324,-0.324,5.5889,0.0243,4.8641,1.0,1.0,24.999,-18.483
Car B,1081,72.0667,3,133.097,3,-0.564,-0.079,-0.079,5.9764,-0.0108,-0.3896,1.0,0.0718,-2.581,18.483
Car A,1082,72.1333,3,114.988,3,-18.672,-0.297,-0.297,5.5905,0.0253,4.8654,1.0,0.3041,24.999,-18.507
Car B,1082,72.1333,3,133.495,3,-0.165,-0.082,-0.082,5.9765,0.0012,0.361,1.0,-0.103,1.789,18.507
Car A,1083,72.2,3,115.363,3,-18.298,-0.258,-0.258,5.6467,0.8417,3.1587,1.0,-0.0573,7.63,-18.531
Car B,1083,72.2,4,0.233,1,0.233,-0.082,-0.082,5.9757,-0.0114,-0.4038,1.0,0.0705,-2.568,18.531
Car A,1084,72.2667,3,115.74,3,-17.92,-0.224,-0.224,5.6843,0.564,1.3345,1.0,-0.0658,-1.418,-18.552
Car B,1084,72.2667,4,0.631,1,0.631,-0.085,-0.085,5.9759,0.0034,0.3497,1.0,-0.1807,1.756,18.552
Car A,1085,72.3333,3,116.119,3,-17.541,-0.2,-0.2,5.7028,0.2789,-0.028,1.0,-0.0624,-1.645,-18.571
Car B,1085,72.3333,4,1.03,1,1.03,-0.086,-0.086,5.9739,-0.0298,-0.4355,1.0,0.0694,-4.509,18.571
Car A,1086,72.4,3,116.502,3,-17.158,-0.186,-0.186,5.7976,1.4207,-0.5638,1.0,-0.0503,-1.561,-18.586
Car B,1086,72.4,4,1.428,1,1.428,-0.09,-0.09,5.9759,0.0288,0.3314,1.0,-0.2194,1.726,18.586
Car A,1087,72.4667,3,116.894,3,-16.767,-0.175,-0.175,5.9262,1.9302,-0.4872,1.0,-0.0387,-1.255,-18.593
Car B,1087,72.4667,4,1.826,1,1.826,-0.091,-0.091,5.9726,-0.0496,-0.4548,1.0,0.0482,-5.473,18.593
Car A,1088,72.5333,3,117.29,3,-16.37,-0.164,-0.164,5.9697,0.6515,-0.2275,1.0,-0.0352,-0.953,-18.594
Car B,1088,72.5333,4,2.224,1,2.224,-0.096,-0.096,5.9751,0.0383,0.3134,1.0,-0.2375,1.196,18.594
Car A,1089,72.6,3,117.688,3,-15.972,-0.153,-0.153,5.9796,0.149,-0.193,1.0,-0.0332,-0.861,-18.595
Car B,1089,72.6,4,2.622,1,2.623,-0.1,-0.1,5.9735,-0.0241,-0.5531,1.0,0.0659,-5.927,18.595
Car A,1090,72.6667,3,118.087,3,-15.573,-0.143,-0.143,5.9837,0.0608,-0.1659,1.0,-0.0327,-0.812,-18.594
Car B,1090,72.6667,4,3.021,1,3.021,-0.107,-0.107,5.9754,0.0278,0.2424,1.0,-0.174,1.635,18.594
Car A,1091,72.7333,3,118.486,3,-15.174,-0.133,-0.133,5.9862,0.0385,-0.1601,1.0,-0.0323,-0.797,-18.593
Car B,1091,72.7333,4,3.419,1,3.419,-0.112,-0.112,5.9728,-0.0377,-0.4844,1.0,0.0653,-4.341,18.593
Car A,1092,72.8,3,118.885,3,-14.775,-0.124,-0.124,5.9867,0.0071,-0.1551,1.0,-0.0322,-0.786,-18.592
Car B,1092,72.8,4,3.817,1,3.817,-0.12,-0.12,5.9741,0.0188,0.3016,1.0,-0.1667,1.623,18.592
Car A,1093,72.8667,3,119.284,3,-14.376,-0.115,-0.115,5.9873,0.0098,-0.1531,1.0,-0.032,-0.785,-18.591
Car B,1093,72.8667,4,4.215,1,4.215,-0.125,-0.125,5.9719,-0.033,-0.4642,1.0,0.0688,-4.158,18.591
Car A,1094,72.9333,3,119.683,3,-13.977,-0.107,-0.107,5.9874,0.001,-0.1539,1.0,-0.0318,-0.781,-18.59
Car B,1094,72.9333,4,4.613,1,4.613,-0.134,-0.134,5.9734,0.0229,0.3104,1.0,-0.1524,1.71,18.59
Car A,1095,73.0,3,120.082,3,-13.578,-0.1,-0.1,5.9873,-0.002,-0.1545,1.0,-0.0312,-0.774,-18.589
Car B,1095,73.0,4,5.011,1,5.011,-0.14,-0.14,5.9715,-0.0296,-0.445,1.0,0.0719,-3.801,18.589
Car A,1096,73.0667,3,120.481,3,-13.179,-0.093,-0.093,5.9872,-0.0019,-0.1544,1.0,-0.0305,-0.762,-18.588
Car B,1096,73.0667,4,5.409,1,5.409,-0.149,-0.149,5.9725,0.0163,0.326,1.0,-0.1435,1.788,18.588
Car A,1097,73.1333,3,120.88,3,-12.78,-0.088,-0.088,5.987,-0.0016,-0.1501,1.0,-0.0296,-0.745,-18.587
Car B,1097,73.1333,4,5.807,1,5.807,-0.156,-0.156,5.971,-0.0231,-0.4343,1.0,0.0752,-3.579,18.587
Car A,1098,73.2,3,121.28,3,-12.381,-0.082,-0.082,5.987,-0.0005,-0.146,1.0,-0.0284,-0.722,-18.586
Car B,1098,73.2,4,6.205,1,6.205,-0.165,-0.165,5.9725,0.0228,0.3298,1.0,-0.1323,1.872,18.586
Car A,1099,73.2667,3,121.679,3,-11.982,-0.078,-0.078,5.9873,0.0045,-0.1417,1.0,-0.0269,-0.694,-18.585
Car B,1099,73.2667,4,6.603,1,6.603,-0.172,-0.172,5.9707,-0.0274,-0.4187,1.0,0.0777,-3.299,18.585
Car A,1100,73.3333,3,122.078,3,-11.582,-0.074,-0.074,5.9875,0.0021,-0.1347,1.0,-0.0252,-0.658,-18.583
Car B,1100,73.3333,4,7.001,1,7.001,-0.183,-0.183,5.9718,0.0163,0.3442,1.0,-0.1251,1.935,18.583
Car A,1101,73.4,3,122.477,3,-11.183,-0.071,-0.071,5.9883,0.012,-0.1237,1.0,-0.0233,-0.616,-18.582
Car B,1101,73.4,4,7.399,1,7.399,-0.19,-0.19,5.971,-0.0114,-0.4145,1.0,0.0808,-3.12,18.582
Car A,1102,73.4667,3,122.876,3,-10.784,-0.069,-0.069,5.9885,0.0031,-0.1203,1.0,-0.021,-0.57,-18.581
Car B,1102,73.4667,4,7.797,1,7.797,-0.2,-0.2,5.9711,0.0019,0.3462,1.0,-0.1141,2.012,18.581
Car A,1103,73.5333,3,123.276,3,-10.385,-0.067,-0.067,5.9886,0.0019,-0.1133,1.0,-0.0186,-0.514,-18.58
Car B,1103,73.5333,4,8.195,1,8.195,-0.208,-0.208,5.9709,-0.0039,-0.4007,1.0,0.0828,-2.844,18.58
Car A,1104,73.6,3,123.675,3,-9.986,-0.066,-0.066,5.9896,0.0153,-0.1034,1.0,-0.0159,-0.455,-18.578
Car B,1104,73.6,4,8.593,1,8.593,-0.219,-0.219,5.9712,0.0041,0.356,1.0,-0.1041,2.061,18.578
Car A,1105,73.6667,3,124.074,3,-9.586,-0.065,-0.065,5.9904,0.0116,-0.0896,1.0,-0.0134,-0.391,-18.577
Car B,1105,73.6667,4,8.991,1,8.991,-0.227,-0.227,5.9711,-0.0004,-0.3922,1.0,0.0847,-2.595,18.577
Car A,1106,73.7333,3,124.473,3,-9.187,-0.065,-0.065,5.9919,0.0231,-0.0761,1.0,-0.0107,-0.331,-18.575
Car B,1106,73.7333,4,9.388,1,9.389,-0.238,-0.238,5.9711,-0.0007,0.3617,1.0,-0.0928,2.11,18.575
Car A,1107,73.8,3,124.873,3,-8.787,-0.065,-0.065,6.0017,0.1464,-0.1356,1.0,-0.0042,-0.263,-18.574
Car B,1107,73.8,4,9.786,1,9.786,-0.245,-0.245,5.9716,0.0072,-0.3864,1.0,0.0861,-2.312,18.574
Car A,1108,73.8667,3,125.273,3,-8.387,-0.065,-0.065,6.0038,0.0319,-0.0537,1.0,-0.0041,-0.103,-18.571
Car B,1108,73.8667,4,10.184,1,10.184,-0.256,-0.256,5.9714,-0.0029,0.3704,1.0,-0.0851,2.146,18.571
Car A,1109,73.9333,3,125.673,3,-7.987,-0.065,-0.065,5.9987,-0.0764,-0.0358,1.0,-0.0045,-0.101,-18.569
Car B,1109,73.9333,4,10.582,1,10.582,-0.264,-0.264,5.9718,0.007,-0.3796,1.0,0.0877,-2.122,18.569
Car A,1110,74.0,3,126.074,3,-7.587,-0.065,-0.065,6.0033,0.0685,-0.0301,1.0,-0.0026,-0.11,-18.567
Car B,1110,74.0,4,10.98,1,10.98,-0.275,-0.275,5.9715,-0.0056,0.376,1.0,-0.0728,2.186,18.567
Car A,1111,74.0667,3,126.474,3,-7.186,-0.066,-0.066,6.0011,-0.0334,-0.0084,1.0,-0.0021,-0.064,-18.565
Car B,1111,74.0667,4,11.378,1,11.378,-0.283,-0.283,5.9725,0.0154,-0.3722,1.0,0.0889,-1.813,18.565
Car A,1112,74.1333,3,126.874,3,-6.786,-0.066,-0.066,5.9994,-0.0245,0.0844,1.0,-0.0043,-0.053,-18.563
Car B,1112,74.1333,4,11.776,1,11.776,-0.293,-0.293,5.9722,-0.0048,0.3924,1.0,-0.0642,2.216,18.563
Car A,1113,74.2,3,127.274,3,-6.386,-0.066,-0.066,6.0019,0.037,-0.0272,1.0,-0.0006,-0.105,-18.56
Car B,1113,74.2,4,12.174,1,12.174,-0.301,-0.301,5.9728,0.0089,-0.3601,1.0,0.0895,-1.599,18.56
Car A,1114,74.2667,3,127.674,3,-5.986,-0.067,-0.067,5.9982,-0.056,0.0112,1.0,0.0004,-0.015,-18.559
Car B,1114,74.2667,4,12.572,1,12.572,-0.311,-0.311,5.9725,-0.0041,0.4162,1.0,-0.064,2.232,18.559
Car A,1115,74.3333,3,128.074,3,-5.586,-0.068,-0.068,6.0019,0.0562,-0.013,1.0,0.0029,0.01,-18.557
Car B,1115,74.3333,4,12.97,1,12.97,-0.318,-0.318,5.973,0.0082,-0.3468,1.0,0.0898,-1.594,18.557
Car A,1116,74.4,3,128.474,3,-5.186,-0.068,-0.068,6.0028,0.0128,0.0023,1.0,0.0035,0.068,-18.555
Car B,1116,74.4,4,13.368,1,13.368,-0.327,-0.327,5.9722,-0.0127,0.4193,1.0,-0.0608,2.239,18.555
Car A,1117,74.4667,3,128.874,3,-4.786,-0.069,-0.069,6.0008,-0.0297,0.0077,1.0,0.0035,0.086,-18.552
Car B,1117,74.4667,4,13.766,1,13.766,-0.333,-0.333,5.973,0.0121,-0.3418,1.0,0.0902,-1.514,18.552
Car A,1118,74.5333,3,129.274,3,-4.386,-0.069,-0.069,5.9991,-0.0251,0.011,1.0,0.0032,0.085,-18.55
Car B,1118,74.5333,4,14.164,1,14.164,-0.342,-0.342,5.9729,-0.0018,0.433,1.0,-0.0588,2.249,18.55
Car A,1119,74.6,3,129.674,3,-3.986,-0.07,-0.07,6.0023,0.0476,0.0154,1.0,0.0032,0.078,-18.549
Car B,1119,74.6,4,14.563,1,14.563,-0.348,-0.348,5.9736,0.0112,-0.337,1.0,0.0904,-1.463,18.549
Car A,1120,74.6667,3,130.075,3,-3.586,-0.07,-0.07,6.0023,-0.0,0.0123,1.0,0.0033,0.078,-18.546
Car B,1120,74.6667,4,14.961,1,14.961,-0.356,-0.356,5.9726,-0.0152,0.441,1.0,-0.0611,2.255,18.546
Car A,1121,74.7333,3,130.475,3,-3.186,-0.07,-0.07,6.0022,-0.0008,0.0118,1.0,0.0032,0.08,-18.544
