#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
198.79825,500,1257.586229
188.92216,500,1260.181664
196.9088,500,1260.181664
255.5143,500,1260.784791
195.72884,500,1260.784791
236.06113,500,1262.695441
180.92287,500,1262.695441
252.10841,500,1263.366477
193.81079,500,1263.366477
217.13344,500,1264.181756
125.2246,500,1264.181756
231.54031,500,1270.453681
173.43803,500,1270.453681
246.4485,500,1272.110103
201.14934,500,1272.110103
241.19766,500,1273.697517
177.08969,500,1273.697517
259.73172,500,1276.994246
165.38896,500,1276.994246
260.72906,500,1277.604977
202.28624,500,1277.604977
193.41724,500,1279.47393
185.76318,500,1279.47393
162.59564,500,1280.137581
170.63124,500,1280.137581
242.6578,500,1280.967071
182.07404,500,1280.967571
-97.166916,152,1284.462487
-511.79736,152,1284.462487
219.44061,500,1286.792861
158.60338,500,1286.792861
258.92325,500,1289.027754
198.7456,500,1289.027754
257.4519,500,1290.582388
208.14034,500,1290.582388
249.85896,500,1293.69223
205.70345,500,1293.69273
246.66585,500,1294.306647
199.32019,500,1294.306647
181.71928,500,1296.834652
160.70988,500,1296.834652
234.97385,500,1297.663884
190.8068,500,1297.663884
239.00586,500,1301.150309
184.01538,500,1301.150309
253.45842,500,1303.444774
204.99846,500,1303.444774
219.12747,500,1305.635784
185.98326,500,1305.635784
246.72823,500,1307.267083
210.16884,500,1307.267083
224.82487,500,1310.373193
193.05704,500,1310.374195
241.802,500,1310.992426
183.8277,500,1310.992426
135.9176,500,1313.564857
200.42503,500,1313.564857
184.96523,500,1314.373293
151.56801,500,1314.373293
228.74678,500,1317.844089
196.55986,500,1317.844589
259.04324,500,1320.163117
180.95235,500,1320.163117
236.90862,500,1322.379886
192.23965,500,1322.379886
216.57123,500,1323.923188
199.2091,500,1323.923188
251.71329,500,1327.069771
229.22084,500,1327.070274
186.14352,500,1327.698651
190.21046,500,1327.698651
220.92346,500,1330.232521
178.44685,500,1330.232521
237.20091,500,1331.061705
191.181,500,1331.061705
228.64478,500,1334.532143
197.82916,500,1334.532143
134.22707,500,1336.948211
196.26399,500,1336.948713
224.86554,500,1339.195233
188.45634,500,1339.195233
237.80339,500,1340.758885
192.78752,500,1340.758885
231.19449,500,1343.89116
198.49483,500,1343.89116
253.67476,500,1344.498953
196.4024,500,1344.498953
237.59175,500,1346.487188
177.93819,500,1346.487188
219.24422,500,1347.834451
209.76306,500,1347.834451
214.11185,500,1350.72619
183.76018,500,1350.72619
221.9251,500,1353.584435
187.91623,500,1353.584435
229.22888,500,1355.79794
186.98134,500,1355.79794
241.16272,500,1357.372333
193.45369,500,1357.372333
246.91548,500,1360.492359
174.1645,500,1360.492359
238.87057,500,1361.11789
210.95874,500,1361.11789
223.56537,500,1363.09471
213.37747,500,1363.09471
236.48512,500,1364.467134
202.62436,500,1364.467134
229.30005,500,1367.437475
193.49664,500,1367.437475
165.35164,500,1370.29291
166.52682,500,1370.29291
228.05481,500,1371.932148
221.91614,500,1371.932148
188.95605,500,1374.036159
202.7021,500,1374.036664
165.42578,500,1377.172079
198.4717,500,1377.172079
221.61296,500,1377.788313
199.08084,500,1377.788313
230.87872,500,1379.771786
198.16353,500,1379.771786
219.47726,500,1380.575167
172.86229,500,1380.575667
222.52278,500,1384.043125
218.54025,500,1384.043125
